Query,Restaurant,Relevance Score
Where can I find cuisine that balances nostalgia and novelty?,Nirvana Indian Cuisine,2
Where can I find cuisine that balances nostalgia and novelty?,Boswell's Jamaican Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Three Muses,3
Where can I find cuisine that balances nostalgia and novelty?,Coulis,3
Where can I find cuisine that balances nostalgia and novelty?,Casamento's Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,Commander's Palace,3
Where can I find cuisine that balances nostalgia and novelty?,Josephine Estelle,2
Where can I find cuisine that balances nostalgia and novelty?,Maïs Arepas,3
Where can I find cuisine that balances nostalgia and novelty?,St Roch Market,3
Where can I find cuisine that balances nostalgia and novelty?,Red Fish Grill,3
Where can I find cuisine that balances nostalgia and novelty?,SukhoThai,3
Where can I find cuisine that balances nostalgia and novelty?,Bearcat CBD,3
Where can I find cuisine that balances nostalgia and novelty?,Rebellion Bar & Urban Kitchen,2
Where can I find cuisine that balances nostalgia and novelty?,Elizabeth's Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,Shaya,3
Where can I find cuisine that balances nostalgia and novelty?,Cafe Conti,2
Where can I find cuisine that balances nostalgia and novelty?,The Camellia Grill,3
Where can I find cuisine that balances nostalgia and novelty?,Refuel Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Katie's Restaurant & Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Vessel NOLA,3
Where can I find cuisine that balances nostalgia and novelty?,Brennan's Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,Palace Café,2
Where can I find cuisine that balances nostalgia and novelty?,NOLA Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Bennachin Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,McClure's,2
Where can I find cuisine that balances nostalgia and novelty?,Felix's Restaurant & Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Luke,2
Where can I find cuisine that balances nostalgia and novelty?,Emeril's Delmonico,3
Where can I find cuisine that balances nostalgia and novelty?,Sofia,3
Where can I find cuisine that balances nostalgia and novelty?,Salú Bistro and Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Russell's Marina Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Landry's Seafood House,2
Where can I find cuisine that balances nostalgia and novelty?,Turkey and the Wolf,3
Where can I find cuisine that balances nostalgia and novelty?,Atchafalaya Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,N 7,3
Where can I find cuisine that balances nostalgia and novelty?,Milk Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Irene's,2
Where can I find cuisine that balances nostalgia and novelty?,Gyu-Kaku Japanese BBQ,2
Where can I find cuisine that balances nostalgia and novelty?,The Original French Market Restaurant and Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Saint Lawrence,3
Where can I find cuisine that balances nostalgia and novelty?,HORN'S EATERY,3
Where can I find cuisine that balances nostalgia and novelty?,La Boca,2
Where can I find cuisine that balances nostalgia and novelty?,Mr John's Steakhouse,2
Where can I find cuisine that balances nostalgia and novelty?,Café Adelaide,2
Where can I find cuisine that balances nostalgia and novelty?,Tommy's Cuisine,2
Where can I find cuisine that balances nostalgia and novelty?,Yuki Izakaya,3
Where can I find cuisine that balances nostalgia and novelty?,Charcoal's Gourmet Burger Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Brennan's,3
Where can I find cuisine that balances nostalgia and novelty?,Muriel's Jackson Square,3
Where can I find cuisine that balances nostalgia and novelty?,Riccobono’s Panola St. Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Fullblast Brunch,3
Where can I find cuisine that balances nostalgia and novelty?,Sassafras Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Desire Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Adolfo's,2
Where can I find cuisine that balances nostalgia and novelty?,biscuit & buns on banks,3
Where can I find cuisine that balances nostalgia and novelty?,Sylvain,3
Where can I find cuisine that balances nostalgia and novelty?,Ralph's on the Park,2
Where can I find cuisine that balances nostalgia and novelty?,Saint Cecilia,2
Where can I find cuisine that balances nostalgia and novelty?,Please-U-Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Slim Goodies Diner,3
Where can I find cuisine that balances nostalgia and novelty?,The Company Burger,2
Where can I find cuisine that balances nostalgia and novelty?,Kingfish,2
Where can I find cuisine that balances nostalgia and novelty?,The Bombay Club,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Abyssinia,3
Where can I find cuisine that balances nostalgia and novelty?,Sweet Soulfood,3
Where can I find cuisine that balances nostalgia and novelty?,Galatoire's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Chiba,3
Where can I find cuisine that balances nostalgia and novelty?,The Munch Factory,2
Where can I find cuisine that balances nostalgia and novelty?,Superior Seafood & Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Grand Isle,2
Where can I find cuisine that balances nostalgia and novelty?,New Orleans Hamburger & Seafood Co,2
Where can I find cuisine that balances nostalgia and novelty?,Vacherie,2
Where can I find cuisine that balances nostalgia and novelty?,Antoine's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Killer Poboys,3
Where can I find cuisine that balances nostalgia and novelty?,Sake Cafe Uptown,2
Where can I find cuisine that balances nostalgia and novelty?,Tujague's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Domenica,2
Where can I find cuisine that balances nostalgia and novelty?,Gumbo Shop,2
Where can I find cuisine that balances nostalgia and novelty?,Café at The Square,2
Where can I find cuisine that balances nostalgia and novelty?,Curio,3
Where can I find cuisine that balances nostalgia and novelty?,Deanie's Seafood,2
Where can I find cuisine that balances nostalgia and novelty?,Tout De Suite Cafe,3
Where can I find cuisine that balances nostalgia and novelty?,Briquette,2
Where can I find cuisine that balances nostalgia and novelty?,Crescent City Steak House,2
Where can I find cuisine that balances nostalgia and novelty?,Lebanon's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,1000 Figs,3
Where can I find cuisine that balances nostalgia and novelty?,Felipe's Mexican Taqueria - Mid City,2
Where can I find cuisine that balances nostalgia and novelty?,Oceana Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Surrey's Café & Juice Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Heard Dat Kitchen,3
Where can I find cuisine that balances nostalgia and novelty?,Faubourg Bistro,3
Where can I find cuisine that balances nostalgia and novelty?,Poke Loa,2
Where can I find cuisine that balances nostalgia and novelty?,Lola's,3
Where can I find cuisine that balances nostalgia and novelty?,Two Chicks Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,The Daily Beet,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Fleur De Lis,2
Where can I find cuisine that balances nostalgia and novelty?,Kebab,2
Where can I find cuisine that balances nostalgia and novelty?,Hoshun Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Doris Metropolitan,2
Where can I find cuisine that balances nostalgia and novelty?,Lula Restaurant Distillery,2
Where can I find cuisine that balances nostalgia and novelty?,Red's Chinese,3
Where can I find cuisine that balances nostalgia and novelty?,Breads on Oak Cafe & Bakery,3
Where can I find cuisine that balances nostalgia and novelty?,New Orleans School of Cooking,3
Where can I find cuisine that balances nostalgia and novelty?,Fharmacy Nola,3
Where can I find cuisine that balances nostalgia and novelty?,Ancora,2
Where can I find cuisine that balances nostalgia and novelty?,Arnaud's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,The Old Coffee Pot Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Mr Ed's Oyster Bar - Bienville,3
Where can I find cuisine that balances nostalgia and novelty?,Jagerhaus,3
Where can I find cuisine that balances nostalgia and novelty?,Jack Rose,3
Where can I find cuisine that balances nostalgia and novelty?,Arabella Casa Di Pasta,3
Where can I find cuisine that balances nostalgia and novelty?,Desi Vega's Steakhouse,2
Where can I find cuisine that balances nostalgia and novelty?,Belle's Diner Nola,3
Where can I find cuisine that balances nostalgia and novelty?,Justine,2
Where can I find cuisine that balances nostalgia and novelty?,Namese,3
Where can I find cuisine that balances nostalgia and novelty?,Louisiana Pizza Kitchen,2
Where can I find cuisine that balances nostalgia and novelty?,The Delachaise,2
Where can I find cuisine that balances nostalgia and novelty?,Galatoire's 33 Bar & Steak,2
Where can I find cuisine that balances nostalgia and novelty?,Frankie & Johnny's,2
Where can I find cuisine that balances nostalgia and novelty?,Rib Room,2
Where can I find cuisine that balances nostalgia and novelty?,Copper Vine,2
Where can I find cuisine that balances nostalgia and novelty?,Neyow's Creole Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Dooky Chase's Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,Joey K's Restaurant & Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Legacy Kitchen's Craft Tavern,2
Where can I find cuisine that balances nostalgia and novelty?,Mikimoto,2
Where can I find cuisine that balances nostalgia and novelty?,New Orleans Creole Cookery,3
Where can I find cuisine that balances nostalgia and novelty?,Tsunami Sushi,2
Where can I find cuisine that balances nostalgia and novelty?,Copeland's Cheesecake Bistro,2
Where can I find cuisine that balances nostalgia and novelty?,Pascal's Manale,3
Where can I find cuisine that balances nostalgia and novelty?,Cafe Sbisa,3
Where can I find cuisine that balances nostalgia and novelty?,La Thai Uptown,2
Where can I find cuisine that balances nostalgia and novelty?,French Toast,3
Where can I find cuisine that balances nostalgia and novelty?,Remoulade,2
Where can I find cuisine that balances nostalgia and novelty?,Surrey's Uptown,2
Where can I find cuisine that balances nostalgia and novelty?,The Original Pierre Maspero's,2
Where can I find cuisine that balances nostalgia and novelty?,BOIL Seafood House,2
Where can I find cuisine that balances nostalgia and novelty?,Venezia Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Mr. B's Bistro,2
Where can I find cuisine that balances nostalgia and novelty?,The Irish House,1
Where can I find cuisine that balances nostalgia and novelty?,The Court of Two Sisters,3
Where can I find cuisine that balances nostalgia and novelty?,The Joint,2
Where can I find cuisine that balances nostalgia and novelty?,Galliano Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Croissant D'Or Patisserie,2
Where can I find cuisine that balances nostalgia and novelty?,Ninja Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Avery's On Tulane,3
Where can I find cuisine that balances nostalgia and novelty?,Dickie Brennan's Steakhouse,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Rose Nicaud,2
Where can I find cuisine that balances nostalgia and novelty?,Meals From The Heart Cafe,3
Where can I find cuisine that balances nostalgia and novelty?,Magasin Vietnamese Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Mandina's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Marcello's Restaurant & Wine Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Wakin' Bakin',2
Where can I find cuisine that balances nostalgia and novelty?,Cane and Table,3
Where can I find cuisine that balances nostalgia and novelty?,Sucré,3
Where can I find cuisine that balances nostalgia and novelty?,The Tasting Room,2
Where can I find cuisine that balances nostalgia and novelty?,Blue Oak BBQ,2
Where can I find cuisine that balances nostalgia and novelty?,The Italian Barrel,3
Where can I find cuisine that balances nostalgia and novelty?,Port Of Call,2
Where can I find cuisine that balances nostalgia and novelty?,Red Gravy,3
Where can I find cuisine that balances nostalgia and novelty?,Cleo's,3
Where can I find cuisine that balances nostalgia and novelty?,The Governor,3
Where can I find cuisine that balances nostalgia and novelty?,Yo Mama's Bar & Grill,3
Where can I find cuisine that balances nostalgia and novelty?,Creole House Restaurant & Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Liuzza's By The Track,3
Where can I find cuisine that balances nostalgia and novelty?,Pizza Delicious,3
Where can I find cuisine that balances nostalgia and novelty?,Pho Tau Bay Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Stanley,3
Where can I find cuisine that balances nostalgia and novelty?,Coop's Place,2
Where can I find cuisine that balances nostalgia and novelty?,Pizza Domenica,2
Where can I find cuisine that balances nostalgia and novelty?,Warehouse Grille,2
Where can I find cuisine that balances nostalgia and novelty?,Angeli on Decatur,2
Where can I find cuisine that balances nostalgia and novelty?,Tableau,2
Where can I find cuisine that balances nostalgia and novelty?,Central City BBQ,2
Where can I find cuisine that balances nostalgia and novelty?,Liberty Cheesesteaks,2
Where can I find cuisine that balances nostalgia and novelty?,Majoria's Commerce Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,HiVolt Coffee,2
Where can I find cuisine that balances nostalgia and novelty?,P & G Restaurant & Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Hobnobber's Variety Bar & Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,Mimi's In The Marigny,3
Where can I find cuisine that balances nostalgia and novelty?,La Boulangerie,2
Where can I find cuisine that balances nostalgia and novelty?,Broussard's,3
Where can I find cuisine that balances nostalgia and novelty?,Dian Xin,3
Where can I find cuisine that balances nostalgia and novelty?,Chartres House,2
Where can I find cuisine that balances nostalgia and novelty?,Seaworthy,2
Where can I find cuisine that balances nostalgia and novelty?,Crescent City Brewhouse,2
Where can I find cuisine that balances nostalgia and novelty?,Cajun Seafood,2
Where can I find cuisine that balances nostalgia and novelty?,Houston's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Fat Boy Pantry,3
Where can I find cuisine that balances nostalgia and novelty?,Frey Smoked Meat,2
Where can I find cuisine that balances nostalgia and novelty?,J's Seafood Dock,2
Where can I find cuisine that balances nostalgia and novelty?,Mulate's,2
Where can I find cuisine that balances nostalgia and novelty?,Jung's Golden Dragon II,2
Where can I find cuisine that balances nostalgia and novelty?,9 Roses Cafe,3
Where can I find cuisine that balances nostalgia and novelty?,Huck Finn's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Drago's Seafood Restaurant,3
Where can I find cuisine that balances nostalgia and novelty?,The Backyard,2
Where can I find cuisine that balances nostalgia and novelty?,Pho Bistreaux,3
Where can I find cuisine that balances nostalgia and novelty?,Jimmy J's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Li'l Dizzy's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Ugly Dog Saloon & BBQ,2
Where can I find cuisine that balances nostalgia and novelty?,Streetcar Cafe,3
Where can I find cuisine that balances nostalgia and novelty?,Royal House,2
Where can I find cuisine that balances nostalgia and novelty?,Flamingo A-Go-Go,2
Where can I find cuisine that balances nostalgia and novelty?,Blaze Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,Gordon Biersch Brewery Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Coterie Restaurant & Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Dolce Vita Pizzeria,3
Where can I find cuisine that balances nostalgia and novelty?,Union Kitchen & Union Party Room,2
Where can I find cuisine that balances nostalgia and novelty?,Clesi's Restaurant & Catering,3
Where can I find cuisine that balances nostalgia and novelty?,The Blue Crab Restaurant & Oyster Bar,1
Where can I find cuisine that balances nostalgia and novelty?,Ruth's Chris Steak House,2
Where can I find cuisine that balances nostalgia and novelty?,Fogo de Chão Brazilian Steakhouse,1
Where can I find cuisine that balances nostalgia and novelty?,Bakery Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Bourbon House,2
Where can I find cuisine that balances nostalgia and novelty?,Voodoo BBQ & Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Merchant,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Maspero,2
Where can I find cuisine that balances nostalgia and novelty?,The Country Club,2
Where can I find cuisine that balances nostalgia and novelty?,Tru Burger,2
Where can I find cuisine that balances nostalgia and novelty?,Beachbum Berry's Latitude 29,3
Where can I find cuisine that balances nostalgia and novelty?,Orleans Grapevine Wine Bar & Bistro,2
Where can I find cuisine that balances nostalgia and novelty?,Sushi Brothers,3
Where can I find cuisine that balances nostalgia and novelty?,Down The Hatch,2
Where can I find cuisine that balances nostalgia and novelty?,The Trolley Stop Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Lucy's Retired Surfers Bar & Restaurant,1
Where can I find cuisine that balances nostalgia and novelty?,Avenue Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Ruby Slipper - New Orleans,3
Where can I find cuisine that balances nostalgia and novelty?,Lilly's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Who Dat Coffee Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Origami,2
Where can I find cuisine that balances nostalgia and novelty?,Little Tokyo Small Plates & Noodle Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Estrella Steak & Lobster,2
Where can I find cuisine that balances nostalgia and novelty?,The Marigny Brasserie,2
Where can I find cuisine that balances nostalgia and novelty?,Mother's Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Seither's Seafood,3
Where can I find cuisine that balances nostalgia and novelty?,Evangeline,3
Where can I find cuisine that balances nostalgia and novelty?,CellarDoor,2
Where can I find cuisine that balances nostalgia and novelty?,Crabby Jack's,2
Where can I find cuisine that balances nostalgia and novelty?,Rock-n-Saké Bar & Sushi,3
Where can I find cuisine that balances nostalgia and novelty?,Asuka Sushi & Hibachi,2
Where can I find cuisine that balances nostalgia and novelty?,Cornet,2
Where can I find cuisine that balances nostalgia and novelty?,801 Royal,2
Where can I find cuisine that balances nostalgia and novelty?,Willie's Chicken Shack,2
Where can I find cuisine that balances nostalgia and novelty?,Gus's World Famous Fried Chicken,2
Where can I find cuisine that balances nostalgia and novelty?,Verti Marte,2
Where can I find cuisine that balances nostalgia and novelty?,Backatown Coffee Parlour,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Pontalba,2
Where can I find cuisine that balances nostalgia and novelty?,St Charles Tavern,2
Where can I find cuisine that balances nostalgia and novelty?,Clover Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Nomiya,2
Where can I find cuisine that balances nostalgia and novelty?,Midway Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,Morrow's,2
Where can I find cuisine that balances nostalgia and novelty?,The Crazy Lobster Bar & Grill,1
Where can I find cuisine that balances nostalgia and novelty?,Pere Antoine Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Bevi Seafood,2
Where can I find cuisine that balances nostalgia and novelty?,Olde Nola Cookery,2
Where can I find cuisine that balances nostalgia and novelty?,The Vintage,3
Where can I find cuisine that balances nostalgia and novelty?,Stein's Market and Deli,2
Where can I find cuisine that balances nostalgia and novelty?,District Donuts Sliders Brew,3
Where can I find cuisine that balances nostalgia and novelty?,The Halal Guys,1
Where can I find cuisine that balances nostalgia and novelty?,Mena's Palace,2
Where can I find cuisine that balances nostalgia and novelty?,Little Gem Saloon,2
Where can I find cuisine that balances nostalgia and novelty?,Le Bayou Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Fiorella's Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Welty's Deli and Catering,2
Where can I find cuisine that balances nostalgia and novelty?,Amici,2
Where can I find cuisine that balances nostalgia and novelty?,Walk-On's Sports Bistreaux - New Orleans,2
Where can I find cuisine that balances nostalgia and novelty?,Acme Oyster House,2
Where can I find cuisine that balances nostalgia and novelty?,Daisy Dukes - French Quarter,2
Where can I find cuisine that balances nostalgia and novelty?,Deja Vu Restaurant & Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Buffa's Bar & Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Hard Rock Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Ole Saint,3
Where can I find cuisine that balances nostalgia and novelty?,Geisha Sushi Bistro,2
Where can I find cuisine that balances nostalgia and novelty?,Five Happiness Chinese Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Mona Lisa Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Envie & Espresso Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Gallier Restaurant & Oyster Bar,2
Where can I find cuisine that balances nostalgia and novelty?,G's Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,Mr. Ed's Oyster Bar - St Charles Ave,2
Where can I find cuisine that balances nostalgia and novelty?,The Avenue Pub,2
Where can I find cuisine that balances nostalgia and novelty?,Cooter Brown's,2
Where can I find cuisine that balances nostalgia and novelty?,Acme Oyster House - Harrahs,2
Where can I find cuisine that balances nostalgia and novelty?,Mahony's Po-Boys & Seafood  - Uptown,2
Where can I find cuisine that balances nostalgia and novelty?,The Market Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Bubba Gump Shrimp Co.,2
Where can I find cuisine that balances nostalgia and novelty?,Mambo's,2
Where can I find cuisine that balances nostalgia and novelty?,Pier 424 Seafood Market,2
Where can I find cuisine that balances nostalgia and novelty?,Two Chicks Café - CBD,2
Where can I find cuisine that balances nostalgia and novelty?,Angelo Brocato,3
Where can I find cuisine that balances nostalgia and novelty?,Parkway Bakery & Tavern,3
Where can I find cuisine that balances nostalgia and novelty?,Domilise Po-Boys & Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Manning's Sports Bar and Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Monty's on the Square,2
Where can I find cuisine that balances nostalgia and novelty?,Backspace Bar & Kitchen,2
Where can I find cuisine that balances nostalgia and novelty?,Mahony's Po-Boys & Seafood,2
Where can I find cuisine that balances nostalgia and novelty?,Parasol's,2
Where can I find cuisine that balances nostalgia and novelty?,Reginelli's Pizzeria,2
Where can I find cuisine that balances nostalgia and novelty?,Tracey's Original Irish Channel Bar,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Beignet on Royal Street,2
Where can I find cuisine that balances nostalgia and novelty?,Holy Crepes!,3
Where can I find cuisine that balances nostalgia and novelty?,Diamond Street Bar & Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Envie Espresso Bar & Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Willie Mae's Scotch House,3
Where can I find cuisine that balances nostalgia and novelty?,The Blind Pelican,1
Where can I find cuisine that balances nostalgia and novelty?,Ernst Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,World Famous N'awlins Cafe & Spice Emporium,2
Where can I find cuisine that balances nostalgia and novelty?,Guy's Po Boys,2
Where can I find cuisine that balances nostalgia and novelty?,Victory,3
Where can I find cuisine that balances nostalgia and novelty?,Bayou Hot Wings,2
Where can I find cuisine that balances nostalgia and novelty?,Saints And Sinners,2
Where can I find cuisine that balances nostalgia and novelty?,Brothers Food Mart,2
Where can I find cuisine that balances nostalgia and novelty?,Shawarma on the Go,3
Where can I find cuisine that balances nostalgia and novelty?,Bayou Burger & Sports Company,2
Where can I find cuisine that balances nostalgia and novelty?,Attiki Bar and Grill,2
Where can I find cuisine that balances nostalgia and novelty?,Piccola Gelateria,3
Where can I find cuisine that balances nostalgia and novelty?,Wood Pizza Bistro and Taphouse,2
Where can I find cuisine that balances nostalgia and novelty?,Mid City Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,Bittersweet Confections,2
Where can I find cuisine that balances nostalgia and novelty?,Franks Restaurant,1
Where can I find cuisine that balances nostalgia and novelty?,Copper Monkey Grill,2
Where can I find cuisine that balances nostalgia and novelty?,NOLA Poboys,3
Where can I find cuisine that balances nostalgia and novelty?,Crescent City Pizza Works,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Beignet on Decatur Street,3
Where can I find cuisine that balances nostalgia and novelty?,Snug Harbor Jazz Bistro,2
Where can I find cuisine that balances nostalgia and novelty?,Gene's PO-Boys,2
Where can I find cuisine that balances nostalgia and novelty?,Johnny's Po-Boys,2
Where can I find cuisine that balances nostalgia and novelty?,Gumbo POT,1
Where can I find cuisine that balances nostalgia and novelty?,Nonna Mia Cafe & Pizzeria,2
Where can I find cuisine that balances nostalgia and novelty?,Turtle Bay,2
Where can I find cuisine that balances nostalgia and novelty?,Cure,3
Where can I find cuisine that balances nostalgia and novelty?,Columns,2
Where can I find cuisine that balances nostalgia and novelty?,Magazine Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,Cajun Mike's Pub & Grub,2
Where can I find cuisine that balances nostalgia and novelty?,Daisy Dukes Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Napoleon House,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Beignet on Bourbon Street,3
Where can I find cuisine that balances nostalgia and novelty?,Corner Oyster House,1
Where can I find cuisine that balances nostalgia and novelty?,Krystal,2
Where can I find cuisine that balances nostalgia and novelty?,Melba's,2
Where can I find cuisine that balances nostalgia and novelty?,Gazebo Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,French Truck Coffee,2
Where can I find cuisine that balances nostalgia and novelty?,Arnaud's French 75 Bar,3
Where can I find cuisine that balances nostalgia and novelty?,Daisy Mae's Southern Fried Chicken & Breakfast,2
Where can I find cuisine that balances nostalgia and novelty?,House of Blues New Orleans,1
Where can I find cuisine that balances nostalgia and novelty?,The Jimani,2
Where can I find cuisine that balances nostalgia and novelty?,Daisy Dukes Express,2
Where can I find cuisine that balances nostalgia and novelty?,Gumbo Ya-Ya,2
Where can I find cuisine that balances nostalgia and novelty?,Cafe Negril,2
Where can I find cuisine that balances nostalgia and novelty?,WINO  Wine Institute of New Orleans,2
Where can I find cuisine that balances nostalgia and novelty?,Central Grocery & Deli,2
Where can I find cuisine that balances nostalgia and novelty?,New Orleans Famous Beignets And Coffee,3
Where can I find cuisine that balances nostalgia and novelty?,The Original Italian Pie,2
Where can I find cuisine that balances nostalgia and novelty?,Morning Call Coffee Stand,2
Where can I find cuisine that balances nostalgia and novelty?,The Howlin' Wolf,2
Where can I find cuisine that balances nostalgia and novelty?,Revelator Coffee New Orleans,2
Where can I find cuisine that balances nostalgia and novelty?,Rue De La Course,2
Where can I find cuisine that balances nostalgia and novelty?,Barcadia,3
Where can I find cuisine that balances nostalgia and novelty?,Mojo Coffee House,1
Where can I find cuisine that balances nostalgia and novelty?,Three Legged Dog,2
Where can I find cuisine that balances nostalgia and novelty?,We Dat's Chicken and Shrimp,2
Where can I find cuisine that balances nostalgia and novelty?,Tiki Tolteca,3
Where can I find cuisine that balances nostalgia and novelty?,Vieux Carre Pizza,2
Where can I find cuisine that balances nostalgia and novelty?,The Maison,2
Where can I find cuisine that balances nostalgia and novelty?,BB King's Blues Club,2
Where can I find cuisine that balances nostalgia and novelty?,Le Pavillon Hotel,2
Where can I find cuisine that balances nostalgia and novelty?,IHOP,2
Where can I find cuisine that balances nostalgia and novelty?,Pat O'Brien's Courtyard Restaurant,2
Where can I find cuisine that balances nostalgia and novelty?,Café Du Monde,2
Where can I find cuisine that balances nostalgia and novelty?,30_90 NOLA,2
Where can I find cuisine that balances nostalgia and novelty?,Sazerac Bar,3
Where can I find cuisine that balances nostalgia and novelty?,The Bulldog,2
Where can I find cuisine that balances nostalgia and novelty?,Embassy Suites by Hilton New Orleans,1
Where can I find cuisine that balances nostalgia and novelty?,Steamboat Natchez,2
Where can I find cuisine that balances nostalgia and novelty?,Bamboula's,2
Where can I find cuisine that balances nostalgia and novelty?,"The Ritz-Carlton, New Orleans",2
Where can I find cuisine that balances nostalgia and novelty?,Windsor Court Hotel,2
Where can I find cuisine that balances nostalgia and novelty?,The American Sports Saloon,2
Where can I find cuisine that balances nostalgia and novelty?,Pat O'Brien’s,2
Where can I find cuisine that balances nostalgia and novelty?,Pirates Alley Cafe,2
Where can I find cuisine that balances nostalgia and novelty?,Hilton New Orleans Riverside,1
Where can I find cuisine that balances nostalgia and novelty?,The Rusty Nail,2
Where can I find cuisine that balances nostalgia and novelty?,New Orleans Marriott,2
Where can I find cuisine that balances nostalgia and novelty?,Old Absinthe House,2
Where can I find cuisine that balances nostalgia and novelty?,The Jazz Playhouse,2
Where can I find cuisine that balances nostalgia and novelty?,Dave & Buster's,2
Where can I find cuisine that balances nostalgia and novelty?,W New Orleans - French Quarter,2
Where can I find cuisine that balances nostalgia and novelty?,The Old No 77 Hotel and Chandlery,2
