Query,Restaurant,Relevance Score
Where can I go for a quiet dinner that feels like an escape?,Seed,2
Where can I go for a quiet dinner that feels like an escape?,Cafe Beignet on Royal Street,2
Where can I go for a quiet dinner that feels like an escape?,Cafe Fleur De Lis,1
Where can I go for a quiet dinner that feels like an escape?,Stein's Market and Deli,1
Where can I go for a quiet dinner that feels like an escape?,Origami,2
Where can I go for a quiet dinner that feels like an escape?,Liberty Cheesesteaks,0
Where can I go for a quiet dinner that feels like an escape?,Cajun Seafood,0
Where can I go for a quiet dinner that feels like an escape?,Mena's Palace,2
Where can I go for a quiet dinner that feels like an escape?,Lilly's Cafe,2
Where can I go for a quiet dinner that feels like an escape?,Steamboat Natchez,3
Where can I go for a quiet dinner that feels like an escape?,Three Legged Dog,0
Where can I go for a quiet dinner that feels like an escape?,Fharmacy Nola,2
Where can I go for a quiet dinner that feels like an escape?,Crabby Jack's,1
Where can I go for a quiet dinner that feels like an escape?,Vieux Carre Pizza,1
Where can I go for a quiet dinner that feels like an escape?,Krystal,0
Where can I go for a quiet dinner that feels like an escape?,Clesi's Restaurant & Catering,2
Where can I go for a quiet dinner that feels like an escape?,Sweet Soulfood,1
Where can I go for a quiet dinner that feels like an escape?,Fat Boy Pantry,1
Where can I go for a quiet dinner that feels like an escape?,The American Sports Saloon,0
Where can I go for a quiet dinner that feels like an escape?,Wakin' Bakin',0
Where can I go for a quiet dinner that feels like an escape?,Meals From The Heart Cafe,2
Where can I go for a quiet dinner that feels like an escape?,Kebab,1
Where can I go for a quiet dinner that feels like an escape?,Dian Xin,1
Where can I go for a quiet dinner that feels like an escape?,Mahony's Po-Boys & Seafood  - Uptown,1
Where can I go for a quiet dinner that feels like an escape?,Geisha Sushi Bistro,1
Where can I go for a quiet dinner that feels like an escape?,Ruby Slipper - New Orleans,1
Where can I go for a quiet dinner that feels like an escape?,Envie Espresso Bar & Cafe,2
Where can I go for a quiet dinner that feels like an escape?,J's Seafood Dock,1
Where can I go for a quiet dinner that feels like an escape?,Mikimoto,1
Where can I go for a quiet dinner that feels like an escape?,The Halal Guys,0
Where can I go for a quiet dinner that feels like an escape?,French Truck Coffee,1
Where can I go for a quiet dinner that feels like an escape?,Croissant D'Or Patisserie,2
Where can I go for a quiet dinner that feels like an escape?,Dreamy Weenies,1
Where can I go for a quiet dinner that feels like an escape?,Bayou Hot Wings,0
Where can I go for a quiet dinner that feels like an escape?,Tru Burger,0
Where can I go for a quiet dinner that feels like an escape?,Monty's on the Square,1
Where can I go for a quiet dinner that feels like an escape?,Café Du Monde,0
Where can I go for a quiet dinner that feels like an escape?,Bevi Seafood,1
Where can I go for a quiet dinner that feels like an escape?,Revelator Coffee New Orleans,1
Where can I go for a quiet dinner that feels like an escape?,Gumbo Ya-Ya,1
Where can I go for a quiet dinner that feels like an escape?,Parkway Bakery & Tavern,1
Where can I go for a quiet dinner that feels like an escape?,Mother's Restaurant,1
Where can I go for a quiet dinner that feels like an escape?,Poke Loa,1
Where can I go for a quiet dinner that feels like an escape?,Daisy Dukes Express,1
Where can I go for a quiet dinner that feels like an escape?,Dong Phuong,1
Where can I go for a quiet dinner that feels like an escape?,Domilise Po-Boys & Bar,0
Where can I go for a quiet dinner that feels like an escape?,Jung's Golden Dragon II,1
Where can I go for a quiet dinner that feels like an escape?,Cafe Beignet on Decatur Street,0
Where can I go for a quiet dinner that feels like an escape?,Johnny's Po-Boys,0
Where can I go for a quiet dinner that feels like an escape?,Angelo Brocato,1
Where can I go for a quiet dinner that feels like an escape?,The Original Italian Pie,0
Where can I go for a quiet dinner that feels like an escape?,NOLA Poboys,0
Where can I go for a quiet dinner that feels like an escape?,Magazine Pizza,0
Where can I go for a quiet dinner that feels like an escape?,French Toast,1
Where can I go for a quiet dinner that feels like an escape?,Shawarma on the Go,0
Where can I go for a quiet dinner that feels like an escape?,New Orleans School of Cooking,0
Where can I go for a quiet dinner that feels like an escape?,Gene's PO-Boys,0
Where can I go for a quiet dinner that feels like an escape?,Dave & Buster's,0
Where can I go for a quiet dinner that feels like an escape?,Sucré,1
Where can I go for a quiet dinner that feels like an escape?,Brothers Food Mart,0
Where can I go for a quiet dinner that feels like an escape?,Breads on Oak Cafe & Bakery,1
Where can I go for a quiet dinner that feels like an escape?,Piccola Gelateria,1
Where can I go for a quiet dinner that feels like an escape?,Two Chicks Café - CBD,1
Where can I go for a quiet dinner that feels like an escape?,District Donuts Sliders Brew,1
Where can I go for a quiet dinner that feels like an escape?,Guy's Po Boys,0
Where can I go for a quiet dinner that feels like an escape?,Central Grocery & Deli,0
Where can I go for a quiet dinner that feels like an escape?,Daisy Dukes Cafe,0
Where can I go for a quiet dinner that feels like an escape?,Melba's,0
Where can I go for a quiet dinner that feels like an escape?,Willie Mae's Scotch House,1
Where can I go for a quiet dinner that feels like an escape?,Gus's World Famous Fried Chicken,0
Where can I go for a quiet dinner that feels like an escape?,La Boulangerie,1
Where can I go for a quiet dinner that feels like an escape?,IHOP,0
Where can I go for a quiet dinner that feels like an escape?,New Orleans Famous Beignets And Coffee,0
Where can I go for a quiet dinner that feels like an escape?,Daisy Mae's Southern Fried Chicken & Breakfast,0
Where can I go for a quiet dinner that feels like an escape?,Bittersweet Confections,2
Where can I go for a quiet dinner that feels like an escape?,We Dat's Chicken and Shrimp,0
Where can I go for a quiet dinner that feels like an escape?,Paddlewheeler Creole Queen,1
Where can I go for a quiet dinner that feels like an escape?,World Famous N'awlins Cafe & Spice Emporium,0
Where can I go for a quiet dinner that feels like an escape?,Holy Crepes!,1
Where can I go for a quiet dinner that feels like an escape?,French Quarter Phantoms,0
What are the best restaurants that highlight underrepresented cuisines?,Louisiana Bistro,3
What are the best restaurants that highlight underrepresented cuisines?,Stella!,1
What are the best restaurants that highlight underrepresented cuisines?,Brigtsen's Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Booty's Street Food,3
What are the best restaurants that highlight underrepresented cuisines?,Bayona,2
What are the best restaurants that highlight underrepresented cuisines?,Upperline,2
What are the best restaurants that highlight underrepresented cuisines?,Coquette,1
What are the best restaurants that highlight underrepresented cuisines?,K-Paul's Louisiana Kitchen,3
What are the best restaurants that highlight underrepresented cuisines?,Dick & Jenny's,1
What are the best restaurants that highlight underrepresented cuisines?,Gris-Gris,2
What are the best restaurants that highlight underrepresented cuisines?,Patois Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Cowbell,1
What are the best restaurants that highlight underrepresented cuisines?,Restaurant August,1
What are the best restaurants that highlight underrepresented cuisines?,Compère Lapin,3
What are the best restaurants that highlight underrepresented cuisines?,Green Goddess,2
What are the best restaurants that highlight underrepresented cuisines?,Root,2
What are the best restaurants that highlight underrepresented cuisines?,High Hat Cafe,1
What are the best restaurants that highlight underrepresented cuisines?,The American Sector,1
What are the best restaurants that highlight underrepresented cuisines?,Emeril's Delmonico,0
What are the best restaurants that highlight underrepresented cuisines?,Dooky Chase's Restaurant,3
What are the best restaurants that highlight underrepresented cuisines?,Chophouse New Orleans,0
What are the best restaurants that highlight underrepresented cuisines?,SukhoThai,2
What are the best restaurants that highlight underrepresented cuisines?,Restaurant R'evolution,2
What are the best restaurants that highlight underrepresented cuisines?,Meril,0
What are the best restaurants that highlight underrepresented cuisines?,Boswell's Jamaican Grill,3
What are the best restaurants that highlight underrepresented cuisines?,Herbsaint,1
What are the best restaurants that highlight underrepresented cuisines?,Juan's Flying Burrito,1
What are the best restaurants that highlight underrepresented cuisines?,Saffron nola,3
What are the best restaurants that highlight underrepresented cuisines?,Dante's Kitchen,2
What are the best restaurants that highlight underrepresented cuisines?,New Orleans School of Cooking,2
What are the best restaurants that highlight underrepresented cuisines?,La Petite Grocery,1
What are the best restaurants that highlight underrepresented cuisines?,Little Korea BBQ,3
What are the best restaurants that highlight underrepresented cuisines?,Meauxbar,1
What are the best restaurants that highlight underrepresented cuisines?,Paladar 511,1
What are the best restaurants that highlight underrepresented cuisines?,Nirvana Indian Cuisine,2
What are the best restaurants that highlight underrepresented cuisines?,Jacques-Imo's Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,New Orleans Hamburger & Seafood Co,1
What are the best restaurants that highlight underrepresented cuisines?,Ye Olde College Inn,1
What are the best restaurants that highlight underrepresented cuisines?,Maypop Restaurant,3
What are the best restaurants that highlight underrepresented cuisines?,Heard Dat Kitchen,3
What are the best restaurants that highlight underrepresented cuisines?,Restaurant Rebirth,1
What are the best restaurants that highlight underrepresented cuisines?,Shaya,3
What are the best restaurants that highlight underrepresented cuisines?,Boucherie,2
What are the best restaurants that highlight underrepresented cuisines?,Sassafras Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Mona's Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,The Gallery Venue at Tomas Bistro,0
What are the best restaurants that highlight underrepresented cuisines?,Toups Meatery,2
What are the best restaurants that highlight underrepresented cuisines?,Ignatius' Rue de La Course Coffeehouse,2
What are the best restaurants that highlight underrepresented cuisines?,Charcoal's Gourmet Burger Bar,1
What are the best restaurants that highlight underrepresented cuisines?,Annunciation,2
What are the best restaurants that highlight underrepresented cuisines?,Clancy's Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Kin,2
What are the best restaurants that highlight underrepresented cuisines?,El Gato Negro,2
What are the best restaurants that highlight underrepresented cuisines?,Lilette,0
What are the best restaurants that highlight underrepresented cuisines?,Tommy's Cuisine,2
What are the best restaurants that highlight underrepresented cuisines?,Cochon,2
What are the best restaurants that highlight underrepresented cuisines?,Briquette,0
What are the best restaurants that highlight underrepresented cuisines?,The Grill,0
What are the best restaurants that highlight underrepresented cuisines?,La Boca,0
What are the best restaurants that highlight underrepresented cuisines?,Rebellion Bar & Urban Kitchen,2
What are the best restaurants that highlight underrepresented cuisines?,Cavan,1
What are the best restaurants that highlight underrepresented cuisines?,Eat New Orleans,2
What are the best restaurants that highlight underrepresented cuisines?,Salú Bistro and Bar,0
What are the best restaurants that highlight underrepresented cuisines?,Mizado Latin Kitchen,2
What are the best restaurants that highlight underrepresented cuisines?,Gyu-Kaku Japanese BBQ,2
What are the best restaurants that highlight underrepresented cuisines?,Cafe Degas,1
What are the best restaurants that highlight underrepresented cuisines?,Brown Butter Southern Kitchen & Bar,2
What are the best restaurants that highlight underrepresented cuisines?,Taqueria Guerrero,3
What are the best restaurants that highlight underrepresented cuisines?,Sneaky Pickle,2
What are the best restaurants that highlight underrepresented cuisines?,Wayfare,1
What are the best restaurants that highlight underrepresented cuisines?,Josephine Estelle,0
What are the best restaurants that highlight underrepresented cuisines?,Irene's,1
What are the best restaurants that highlight underrepresented cuisines?,Trinity Restaurant New Orleans,1
What are the best restaurants that highlight underrepresented cuisines?,The Company Burger,0
What are the best restaurants that highlight underrepresented cuisines?,Galatoire's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Red's Chinese,3
What are the best restaurants that highlight underrepresented cuisines?,Adolfo's,1
What are the best restaurants that highlight underrepresented cuisines?,Superior Grill,0
What are the best restaurants that highlight underrepresented cuisines?,GW Fins,0
What are the best restaurants that highlight underrepresented cuisines?,Jack Rose,0
What are the best restaurants that highlight underrepresented cuisines?,Auction House Market,2
What are the best restaurants that highlight underrepresented cuisines?,NOLA Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Cafe Abyssinia,3
What are the best restaurants that highlight underrepresented cuisines?,Landry's Seafood House,0
What are the best restaurants that highlight underrepresented cuisines?,Emeril's ,2
What are the best restaurants that highlight underrepresented cuisines?,Angeline,2
What are the best restaurants that highlight underrepresented cuisines?,Borgne,1
What are the best restaurants that highlight underrepresented cuisines?,St Roch Market,3
What are the best restaurants that highlight underrepresented cuisines?,The Munch Factory,2
What are the best restaurants that highlight underrepresented cuisines?,Vincent's Italian Cuisine,0
What are the best restaurants that highlight underrepresented cuisines?,Dat Dog,2
What are the best restaurants that highlight underrepresented cuisines?,The Pelican Club,0
What are the best restaurants that highlight underrepresented cuisines?,The Steakhouse,0
What are the best restaurants that highlight underrepresented cuisines?,N 7,2
What are the best restaurants that highlight underrepresented cuisines?,Muriel's Jackson Square,1
What are the best restaurants that highlight underrepresented cuisines?,Arnaud's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,The Praline Connection,3
What are the best restaurants that highlight underrepresented cuisines?,Criollo Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Bennachin Restaurant,3
What are the best restaurants that highlight underrepresented cuisines?,Antoine's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Legacy Kitchen's Craft Tavern,0
What are the best restaurants that highlight underrepresented cuisines?,Vessel NOLA,1
What are the best restaurants that highlight underrepresented cuisines?,The Court of Two Sisters,0
What are the best restaurants that highlight underrepresented cuisines?,Ruby Slipper Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Café Amelie,1
What are the best restaurants that highlight underrepresented cuisines?,La Macarena Pupuseria & Latin Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Mopho,3
What are the best restaurants that highlight underrepresented cuisines?,The Camellia Grill,0
What are the best restaurants that highlight underrepresented cuisines?,Three Muses,3
What are the best restaurants that highlight underrepresented cuisines?,Crescent City Steak House,0
What are the best restaurants that highlight underrepresented cuisines?,La Thai Uptown,2
What are the best restaurants that highlight underrepresented cuisines?,Bon Ton Cafe,2
What are the best restaurants that highlight underrepresented cuisines?,Saint Lawrence,2
What are the best restaurants that highlight underrepresented cuisines?,SoBou,1
What are the best restaurants that highlight underrepresented cuisines?,Atchafalaya Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Noodle & Pie,2
What are the best restaurants that highlight underrepresented cuisines?,Joey K's Restaurant & Bar,2
What are the best restaurants that highlight underrepresented cuisines?,Mayas,2
What are the best restaurants that highlight underrepresented cuisines?,Justine,1
What are the best restaurants that highlight underrepresented cuisines?,Dickie Brennan's Steakhouse,0
What are the best restaurants that highlight underrepresented cuisines?,Please-U-Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Saba,3
What are the best restaurants that highlight underrepresented cuisines?,Mr John's Steakhouse,0
What are the best restaurants that highlight underrepresented cuisines?,Red Fish Grill,0
What are the best restaurants that highlight underrepresented cuisines?,Cafe Sbisa,2
What are the best restaurants that highlight underrepresented cuisines?,Tujague's Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Mr. B's Bistro,1
What are the best restaurants that highlight underrepresented cuisines?,Coop's Place,2
What are the best restaurants that highlight underrepresented cuisines?,The Italian Barrel,0
What are the best restaurants that highlight underrepresented cuisines?,GG's Dine-O-Rama,0
What are the best restaurants that highlight underrepresented cuisines?,Pêche,0
What are the best restaurants that highlight underrepresented cuisines?,Nolé,1
What are the best restaurants that highlight underrepresented cuisines?,Capdeville,0
What are the best restaurants that highlight underrepresented cuisines?,Another Broken Egg Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Sofia,1
What are the best restaurants that highlight underrepresented cuisines?,Commander's Palace,0
What are the best restaurants that highlight underrepresented cuisines?,Chartres House,1
What are the best restaurants that highlight underrepresented cuisines?,Marcello's Restaurant & Wine Bar,0
What are the best restaurants that highlight underrepresented cuisines?,Desi Vega's Steakhouse,0
What are the best restaurants that highlight underrepresented cuisines?,Tableau,0
What are the best restaurants that highlight underrepresented cuisines?,La Crepe Nanou,1
What are the best restaurants that highlight underrepresented cuisines?,Ralph's on the Park,0
What are the best restaurants that highlight underrepresented cuisines?,Taqueria Corona,2
What are the best restaurants that highlight underrepresented cuisines?,Palace Café,1
What are the best restaurants that highlight underrepresented cuisines?,Apolline Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Galatoire's 33 Bar & Steak,0
What are the best restaurants that highlight underrepresented cuisines?,Katie's Restaurant & Bar,2
What are the best restaurants that highlight underrepresented cuisines?,Slim Goodies Diner,2
What are the best restaurants that highlight underrepresented cuisines?,The Original French Market Restaurant and Bar,1
What are the best restaurants that highlight underrepresented cuisines?,HORN'S EATERY,2
What are the best restaurants that highlight underrepresented cuisines?,Trenasse,1
What are the best restaurants that highlight underrepresented cuisines?,Salon by Sucré,0
What are the best restaurants that highlight underrepresented cuisines?,New Orleans Creole Cookery,2
What are the best restaurants that highlight underrepresented cuisines?,Baru Bistro & Tapas,3
What are the best restaurants that highlight underrepresented cuisines?,Avery's On Tulane,1
What are the best restaurants that highlight underrepresented cuisines?,Huck Finn's Cafe,2
What are the best restaurants that highlight underrepresented cuisines?,Maïs Arepas,3
What are the best restaurants that highlight underrepresented cuisines?,Santa Fe,1
What are the best restaurants that highlight underrepresented cuisines?,DTB,2
What are the best restaurants that highlight underrepresented cuisines?,Red Dog Diner,1
What are the best restaurants that highlight underrepresented cuisines?,Casa Borrega,3
What are the best restaurants that highlight underrepresented cuisines?,Copeland's Cheesecake Bistro,0
What are the best restaurants that highlight underrepresented cuisines?,The Velvet Cactus,1
What are the best restaurants that highlight underrepresented cuisines?,Gumbo Shop,2
What are the best restaurants that highlight underrepresented cuisines?,Willie's Chicken Shack,0
What are the best restaurants that highlight underrepresented cuisines?,Oceana Grill,1
What are the best restaurants that highlight underrepresented cuisines?,Arabella Casa Di Pasta,1
What are the best restaurants that highlight underrepresented cuisines?,Doris Metropolitan,0
What are the best restaurants that highlight underrepresented cuisines?,1000 Figs,3
What are the best restaurants that highlight underrepresented cuisines?,Carmo,3
What are the best restaurants that highlight underrepresented cuisines?,Mandina's Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,The Original Pierre Maspero's,1
What are the best restaurants that highlight underrepresented cuisines?,Basin Seafood & Spirits,1
What are the best restaurants that highlight underrepresented cuisines?,Cochon Butcher,0
What are the best restaurants that highlight underrepresented cuisines?,Venezia Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,The Bombay Club,2
What are the best restaurants that highlight underrepresented cuisines?,Vacherie,2
What are the best restaurants that highlight underrepresented cuisines?,The Tasting Room,0
What are the best restaurants that highlight underrepresented cuisines?,Sylvain,1
What are the best restaurants that highlight underrepresented cuisines?,Dong Phuong,3
What are the best restaurants that highlight underrepresented cuisines?,Li'l Dizzy's Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Mint Modern Vietnamese Bistro & Bar,3
What are the best restaurants that highlight underrepresented cuisines?,The Irish House,1
What are the best restaurants that highlight underrepresented cuisines?,Lula Restaurant Distillery,2
What are the best restaurants that highlight underrepresented cuisines?,The Delachaise,0
What are the best restaurants that highlight underrepresented cuisines?,Hoshun Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Curio,1
What are the best restaurants that highlight underrepresented cuisines?,The Marigny Brasserie,2
What are the best restaurants that highlight underrepresented cuisines?,Felipe's Mexican Taqueria - French Quarter,1
What are the best restaurants that highlight underrepresented cuisines?,Creole House Restaurant & Oyster Bar,3
What are the best restaurants that highlight underrepresented cuisines?,Cafe Maspero,0
What are the best restaurants that highlight underrepresented cuisines?,McClure's,1
What are the best restaurants that highlight underrepresented cuisines?,Rib Room,0
What are the best restaurants that highlight underrepresented cuisines?,Hobnobber's Variety Bar & Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Down The Hatch,0
What are the best restaurants that highlight underrepresented cuisines?,Johnny Sanchez,2
What are the best restaurants that highlight underrepresented cuisines?,Fharmacy Nola,2
What are the best restaurants that highlight underrepresented cuisines?,Del Fuego,2
What are the best restaurants that highlight underrepresented cuisines?,Sake Cafe Uptown,1
What are the best restaurants that highlight underrepresented cuisines?,Slice Pizzeria,0
What are the best restaurants that highlight underrepresented cuisines?,Felix's Restaurant & Oyster Bar,0
What are the best restaurants that highlight underrepresented cuisines?,Ba Chi Canteen,2
What are the best restaurants that highlight underrepresented cuisines?,Clover Grill,0
What are the best restaurants that highlight underrepresented cuisines?,Riccobono’s Panola St. Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Lola's,2
What are the best restaurants that highlight underrepresented cuisines?,Pascal's Manale,1
What are the best restaurants that highlight underrepresented cuisines?,Deanie's Seafood,0
What are the best restaurants that highlight underrepresented cuisines?,Dreamy Weenies,2
What are the best restaurants that highlight underrepresented cuisines?,Lebanon's Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Angeli on Decatur,0
What are the best restaurants that highlight underrepresented cuisines?,Cleo's,3
What are the best restaurants that highlight underrepresented cuisines?,Crescent City Brewhouse,0
What are the best restaurants that highlight underrepresented cuisines?,Neyow's Creole Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Fogo de Chão Brazilian Steakhouse,1
What are the best restaurants that highlight underrepresented cuisines?,Brennan's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Red Gravy,2
What are the best restaurants that highlight underrepresented cuisines?,Mulate's,1
What are the best restaurants that highlight underrepresented cuisines?,Tito's Ceviche & Pisco,3
What are the best restaurants that highlight underrepresented cuisines?,Russell's Marina Grill,0
What are the best restaurants that highlight underrepresented cuisines?,Port Of Call,0
What are the best restaurants that highlight underrepresented cuisines?,Jagerhaus,2
What are the best restaurants that highlight underrepresented cuisines?,Kingfish,2
What are the best restaurants that highlight underrepresented cuisines?,13 Monaghan,2
What are the best restaurants that highlight underrepresented cuisines?,Café at The Square,0
What are the best restaurants that highlight underrepresented cuisines?,Yuki Izakaya,2
What are the best restaurants that highlight underrepresented cuisines?,P & G Restaurant & Bar,2
What are the best restaurants that highlight underrepresented cuisines?,Namese,2
What are the best restaurants that highlight underrepresented cuisines?,biscuit & buns on banks,0
What are the best restaurants that highlight underrepresented cuisines?,Seed,2
What are the best restaurants that highlight underrepresented cuisines?,Fiorella's Cafe,1
What are the best restaurants that highlight underrepresented cuisines?,CellarDoor,2
What are the best restaurants that highlight underrepresented cuisines?,Jung's Golden Dragon II,2
What are the best restaurants that highlight underrepresented cuisines?,Gus's World Famous Fried Chicken,1
What are the best restaurants that highlight underrepresented cuisines?,Superior Seafood & Oyster Bar,0
What are the best restaurants that highlight underrepresented cuisines?,Frankie & Johnny's,2
What are the best restaurants that highlight underrepresented cuisines?,The Old Coffee Pot Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Majoria's Commerce Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Estrella Steak & Lobster,0
What are the best restaurants that highlight underrepresented cuisines?,Squeal,2
What are the best restaurants that highlight underrepresented cuisines?,Houston's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Flamingo A-Go-Go,0
What are the best restaurants that highlight underrepresented cuisines?,Satsuma Café,0
What are the best restaurants that highlight underrepresented cuisines?,Gordon Biersch Brewery Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Café Adelaide,1
What are the best restaurants that highlight underrepresented cuisines?,Little Tokyo Small Plates & Noodle Bar,1
What are the best restaurants that highlight underrepresented cuisines?,Louisiana Pizza Kitchen,1
What are the best restaurants that highlight underrepresented cuisines?,Orleans Grapevine Wine Bar & Bistro,0
What are the best restaurants that highlight underrepresented cuisines?,Faubourg Bistro,0
What are the best restaurants that highlight underrepresented cuisines?,The Backyard,0
What are the best restaurants that highlight underrepresented cuisines?,Elizabeth's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Galliano Restaurant,1
What are the best restaurants that highlight underrepresented cuisines?,Evangeline,3
What are the best restaurants that highlight underrepresented cuisines?,Mimi's In The Marigny,2
What are the best restaurants that highlight underrepresented cuisines?,New Orleans Cake Café & Bakery,1
What are the best restaurants that highlight underrepresented cuisines?,Grand Isle,2
What are the best restaurants that highlight underrepresented cuisines?,Tsunami Sushi,0
What are the best restaurants that highlight underrepresented cuisines?,9 Roses Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Nacho Mama's Mexican Grill,2
What are the best restaurants that highlight underrepresented cuisines?,Toast,0
What are the best restaurants that highlight underrepresented cuisines?,Little Gem Saloon,1
What are the best restaurants that highlight underrepresented cuisines?,Turkey and the Wolf,2
What are the best restaurants that highlight underrepresented cuisines?,La Casita,2
What are the best restaurants that highlight underrepresented cuisines?,Felipe's Mexican Taqueria - Uptown,2
What are the best restaurants that highlight underrepresented cuisines?,Midway Pizza,0
What are the best restaurants that highlight underrepresented cuisines?,Ancora,1
What are the best restaurants that highlight underrepresented cuisines?,Luke,1
What are the best restaurants that highlight underrepresented cuisines?,The Halal Guys,2
What are the best restaurants that highlight underrepresented cuisines?,Araña Taqueria y Cantina,2
What are the best restaurants that highlight underrepresented cuisines?,Diamond Street Bar & Grill,0
What are the best restaurants that highlight underrepresented cuisines?,Le Bayou Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Brennan's,1
What are the best restaurants that highlight underrepresented cuisines?,Five Happiness Chinese Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Coterie Restaurant & Oyster Bar,1
What are the best restaurants that highlight underrepresented cuisines?,Cafe Pontalba,1
What are the best restaurants that highlight underrepresented cuisines?,Kebab,2
What are the best restaurants that highlight underrepresented cuisines?,Warehouse Grille,1
What are the best restaurants that highlight underrepresented cuisines?,Morrow's,2
What are the best restaurants that highlight underrepresented cuisines?,Cornet,2
What are the best restaurants that highlight underrepresented cuisines?,Pere Antoine Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Ruth's Chris Steak House,0
What are the best restaurants that highlight underrepresented cuisines?,Yo Mama's Bar & Grill,0
What are the best restaurants that highlight underrepresented cuisines?,The Market Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Belle's Diner Nola,0
What are the best restaurants that highlight underrepresented cuisines?,Walk-On's Sports Bistreaux - New Orleans,0
What are the best restaurants that highlight underrepresented cuisines?,St Charles Tavern,0
What are the best restaurants that highlight underrepresented cuisines?,BOIL Seafood House,0
What are the best restaurants that highlight underrepresented cuisines?,Remoulade,2
What are the best restaurants that highlight underrepresented cuisines?,The Governor,1
What are the best restaurants that highlight underrepresented cuisines?,Broussard's,0
What are the best restaurants that highlight underrepresented cuisines?,Ugly Dog Saloon & BBQ,0
What are the best restaurants that highlight underrepresented cuisines?,Liuzza's By The Track,1
What are the best restaurants that highlight underrepresented cuisines?,Hard Rock Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Mr Ed's Oyster Bar - Bienville,1
What are the best restaurants that highlight underrepresented cuisines?,Casamento's Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Pho Bistreaux,3
What are the best restaurants that highlight underrepresented cuisines?,Tru Burger,0
What are the best restaurants that highlight underrepresented cuisines?,Cane and Table,2
What are the best restaurants that highlight underrepresented cuisines?,Ole Saint,1
What are the best restaurants that highlight underrepresented cuisines?,Saint Cecilia,0
What are the best restaurants that highlight underrepresented cuisines?,Killer Poboys,3
What are the best restaurants that highlight underrepresented cuisines?,Copper Vine,1
What are the best restaurants that highlight underrepresented cuisines?,The Trolley Stop Cafe,0
What are the best restaurants that highlight underrepresented cuisines?,Rock-n-Saké Bar & Sushi,1
What are the best restaurants that highlight underrepresented cuisines?,Willie Mae's Scotch House,2
What are the best restaurants that highlight underrepresented cuisines?,Buffa's Bar & Restaurant,2
What are the best restaurants that highlight underrepresented cuisines?,Magasin Vietnamese Cafe,3
What are the best restaurants that highlight underrepresented cuisines?,Voodoo BBQ & Grill,1
What are the best restaurants that highlight underrepresented cuisines?,Bourbon House,0
What are the best restaurants that highlight underrepresented cuisines?,Bearcat Cafe,1
What are the best restaurants that highlight underrepresented cuisines?,Fullblast Brunch,0
What are the best restaurants that highlight underrepresented cuisines?,Mona Lisa Restaurant,0
What are the best restaurants that highlight underrepresented cuisines?,Central City BBQ,0
What are the best restaurants that highlight underrepresented cuisines?,Brothers Food Mart,0
What are the best restaurants that highlight underrepresented cuisines?,Cuñada,3
What are the best restaurants that highlight underrepresented cuisines?,Domenica,1
What are the best restaurants that highlight underrepresented cuisines?,Sweet Soulfood,3
What are the best restaurants that highlight underrepresented cuisines?,Beachbum Berry's Latitude 29,2
What are the best restaurants that highlight underrepresented cuisines?,The Joint,0
