Query,Hotel,Relevance Score
Where should I stay to feel completely off the grid?,can_quebec_montreal_hyatt_regency_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_loews_hotel_vogue,0
Where should I stay to feel completely off the grid?,can_montreal_loews_hotel_vogue,0
Where should I stay to feel completely off the grid?,can_montreal_sofitel_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_sofitel_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_hotel_nelligan,0
Where should I stay to feel completely off the grid?,can_montreal_hotel_nelligan,0
Where should I stay to feel completely off the grid?,can_montreal_le_cantlie_suites_hotel,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_le_cantlie_suites_hotel,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_delta_montreal_hotel,0
Where should I stay to feel completely off the grid?,can_montreal_delta_montreal_hotel,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
Where should I stay to feel completely off the grid?,can_montreal_holiday_inn_express_montreal_centre_ville,0
Where should I stay to feel completely off the grid?,can_montreal_fairmont_the_queen_elizabeth,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_fairmont_the_queen_elizabeth,0
Where should I stay to feel completely off the grid?,can_montreal_w_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_w_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_le_place_d_armes_hotel_suites,0
Where should I stay to feel completely off the grid?,can_montreal_le_place_d_armes_hotel_suites,0
Where should I stay to feel completely off the grid?,can_montreal_chateau_de_l_argoat,1
Where should I stay to feel completely off the grid?,can_quebec_montreal_chateau_de_l_argoat,1
Where should I stay to feel completely off the grid?,can_quebec_montreal_intercontinental_montreal,0
Where should I stay to feel completely off the grid?,can_montreal_intercontinental_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_hotel_du_fort,0
Where should I stay to feel completely off the grid?,can_montreal_hotel_du_fort,0
Where should I stay to feel completely off the grid?,can_montreal_le_saint_sulpice,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_le_saint_sulpice,0
Where should I stay to feel completely off the grid?,can_montreal_delta_centre_ville,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_delta_centre_ville,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_hotel_st_paul,0
Where should I stay to feel completely off the grid?,can_montreal_hotel_st_paul,0
Where should I stay to feel completely off the grid?,can_montreal_hotel_xixe_siecle,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_hotel_xixe_siecle,0
Where should I stay to feel completely off the grid?,can_montreal_novotel_montreal_center,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_novotel_montreal_center,0
Where should I stay to feel completely off the grid?,can_montreal_ritz_carlton_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_ritz_carlton_montreal,0
Where should I stay to feel completely off the grid?,can_montreal_holiday_inn_montreal_midtown,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_holiday_inn_montreal_midtown,0
Where should I stay to feel completely off the grid?,can_montreal_embassy_suites_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_embassy_suites_montreal,0
Where should I stay to feel completely off the grid?,can_montreal_opus_hotel_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_opus_hotel_montreal,0
Where should I stay to feel completely off the grid?,can_quebec_montreal_auberge_bonaparte,0
Where should I stay to feel completely off the grid?,can_montreal_auberge_bonaparte,0
What are the best hotels for eco-conscious travelers?,can_montreal_le_square_phillips_hotel_suites,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_le_square_phillips_hotel_suites,0
What are the best hotels for eco-conscious travelers?,can_montreal_sofitel_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_sofitel_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_hilton_montreal_bonaventure,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hilton_montreal_bonaventure,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
What are the best hotels for eco-conscious travelers?,can_montreal_residence_inn_by_marriott_montreal_downtown,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_loews_hotel_vogue,0
What are the best hotels for eco-conscious travelers?,can_montreal_loews_hotel_vogue,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_omni_mont_royal,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_omni_mont_royal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_le_place_d_armes_hotel_suites,0
What are the best hotels for eco-conscious travelers?,can_montreal_le_place_d_armes_hotel_suites,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_gault,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_gault,0
What are the best hotels for eco-conscious travelers?,can_montreal_le_cantlie_suites_hotel,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_le_cantlie_suites_hotel,0
What are the best hotels for eco-conscious travelers?,can_montreal_hyatt_regency_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hyatt_regency_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_chateau_de_l_argoat,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_chateau_de_l_argoat,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_du_fort,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_du_fort,0
What are the best hotels for eco-conscious travelers?,can_montreal_marriott_chateau_champlain,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_marriott_chateau_champlain,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_nelligan,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_nelligan,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,0
What are the best hotels for eco-conscious travelers?,can_montreal_sheraton_le_centre_montreal_hotel,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_delta_montreal_hotel,0
What are the best hotels for eco-conscious travelers?,can_montreal_delta_montreal_hotel,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_intercontinental_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_intercontinental_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
What are the best hotels for eco-conscious travelers?,can_montreal_holiday_inn_express_montreal_centre_ville,0
What are the best hotels for eco-conscious travelers?,can_montreal_le_saint_sulpice,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_le_saint_sulpice,0
What are the best hotels for eco-conscious travelers?,can_montreal_w_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_w_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_springhill_suites_old_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_springhill_suites_old_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_xixe_siecle,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_xixe_siecle,0
What are the best hotels for eco-conscious travelers?,can_montreal_fairmont_the_queen_elizabeth,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_fairmont_the_queen_elizabeth,0
What are the best hotels for eco-conscious travelers?,can_montreal_delta_centre_ville,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_delta_centre_ville,0
What are the best hotels for eco-conscious travelers?,can_montreal_embassy_suites_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_embassy_suites_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_auberge_du_vieux_port,0
What are the best hotels for eco-conscious travelers?,can_montreal_auberge_du_vieux_port,0
What are the best hotels for eco-conscious travelers?,can_montreal_novotel_montreal_center,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_novotel_montreal_center,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_hotel_st_paul,0
What are the best hotels for eco-conscious travelers?,can_montreal_hotel_st_paul,0
What are the best hotels for eco-conscious travelers?,can_montreal_holiday_inn_montreal_midtown,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_holiday_inn_montreal_midtown,0
What are the best hotels for eco-conscious travelers?,can_montreal_opus_hotel_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_opus_hotel_montreal,0
What are the best hotels for eco-conscious travelers?,can_montreal_ritz_carlton_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_ritz_carlton_montreal,0
What are the best hotels for eco-conscious travelers?,can_quebec_montreal_auberge_bonaparte,0
What are the best hotels for eco-conscious travelers?,can_montreal_auberge_bonaparte,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_le_square_phillips_hotel_suites,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_le_square_phillips_hotel_suites,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_omni_mont_royal,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_omni_mont_royal,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_w_montreal,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_w_montreal,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_loews_hotel_vogue,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_loews_hotel_vogue,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hilton_montreal_bonaventure,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hilton_montreal_bonaventure,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_sofitel_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_sofitel_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hyatt_regency_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hyatt_regency_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_le_place_d_armes_hotel_suites,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_le_place_d_armes_hotel_suites,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_nelligan,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_nelligan,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_delta_montreal_hotel,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_delta_montreal_hotel,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_gault,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_gault,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_delta_centre_ville,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_delta_centre_ville,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_residence_inn_by_marriott_montreal_downtown,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_le_saint_sulpice,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_le_saint_sulpice,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_marriott_chateau_champlain,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_marriott_chateau_champlain,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_springhill_suites_old_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_springhill_suites_old_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_intercontinental_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_intercontinental_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_sheraton_le_centre_montreal_hotel,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_sheraton_le_centre_montreal_hotel,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_xixe_siecle,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_xixe_siecle,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_fairmont_the_queen_elizabeth,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_fairmont_the_queen_elizabeth,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_auberge_du_vieux_port,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_auberge_du_vieux_port,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_chateau_de_l_argoat,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_chateau_de_l_argoat,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_du_fort,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_du_fort,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_hotel_st_paul,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_hotel_st_paul,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_opus_hotel_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_opus_hotel_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_le_cantlie_suites_hotel,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_le_cantlie_suites_hotel,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_embassy_suites_montreal,1
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_embassy_suites_montreal,2
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_holiday_inn_express_montreal_centre_ville,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_ritz_carlton_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_ritz_carlton_montreal,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_holiday_inn_montreal_midtown,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_holiday_inn_montreal_midtown,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_novotel_montreal_center,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_novotel_montreal_center,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_quebec_montreal_auberge_bonaparte,0
Suggest a hotel with therapeutic hot springs or thermal baths.,can_montreal_auberge_bonaparte,0
Where can I find a hotel that celebrates local festivals?,can_montreal_le_square_phillips_hotel_suites,2
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_le_square_phillips_hotel_suites,2
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_le_place_d_armes_hotel_suites,0
Where can I find a hotel that celebrates local festivals?,can_montreal_le_place_d_armes_hotel_suites,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_nelligan,1
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_nelligan,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_loews_hotel_vogue,0
Where can I find a hotel that celebrates local festivals?,can_montreal_loews_hotel_vogue,1
Where can I find a hotel that celebrates local festivals?,can_montreal_sofitel_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_sofitel_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_gault,0
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_gault,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_auberge_du_vieux_port,1
Where can I find a hotel that celebrates local festivals?,can_montreal_auberge_du_vieux_port,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
Where can I find a hotel that celebrates local festivals?,can_montreal_residence_inn_by_marriott_montreal_downtown,1
Where can I find a hotel that celebrates local festivals?,can_montreal_hyatt_regency_montreal,2
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hyatt_regency_montreal,2
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,0
Where can I find a hotel that celebrates local festivals?,can_montreal_sheraton_le_centre_montreal_hotel,1
Where can I find a hotel that celebrates local festivals?,can_montreal_w_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_w_montreal,0
Where can I find a hotel that celebrates local festivals?,can_montreal_marriott_chateau_champlain,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_marriott_chateau_champlain,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_omni_mont_royal,0
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_omni_mont_royal,0
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_xixe_siecle,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_xixe_siecle,1
Where can I find a hotel that celebrates local festivals?,can_montreal_fairmont_the_queen_elizabeth,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_fairmont_the_queen_elizabeth,0
Where can I find a hotel that celebrates local festivals?,can_montreal_hilton_montreal_bonaventure,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hilton_montreal_bonaventure,2
Where can I find a hotel that celebrates local festivals?,can_montreal_le_saint_sulpice,2
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_le_saint_sulpice,2
Where can I find a hotel that celebrates local festivals?,can_montreal_chateau_de_l_argoat,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_chateau_de_l_argoat,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_du_fort,1
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_du_fort,1
Where can I find a hotel that celebrates local festivals?,can_montreal_delta_centre_ville,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_delta_centre_ville,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
Where can I find a hotel that celebrates local festivals?,can_montreal_holiday_inn_express_montreal_centre_ville,0
Where can I find a hotel that celebrates local festivals?,can_montreal_le_cantlie_suites_hotel,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_le_cantlie_suites_hotel,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_intercontinental_montreal,1
Where can I find a hotel that celebrates local festivals?,can_montreal_intercontinental_montreal,1
Where can I find a hotel that celebrates local festivals?,can_montreal_opus_hotel_montreal,1
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_opus_hotel_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_delta_montreal_hotel,0
Where can I find a hotel that celebrates local festivals?,can_montreal_delta_montreal_hotel,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_hotel_st_paul,1
Where can I find a hotel that celebrates local festivals?,can_montreal_hotel_st_paul,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_springhill_suites_old_montreal,1
Where can I find a hotel that celebrates local festivals?,can_montreal_springhill_suites_old_montreal,1
Where can I find a hotel that celebrates local festivals?,can_montreal_novotel_montreal_center,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_novotel_montreal_center,0
Where can I find a hotel that celebrates local festivals?,can_montreal_embassy_suites_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_embassy_suites_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_auberge_bonaparte,1
Where can I find a hotel that celebrates local festivals?,can_montreal_auberge_bonaparte,1
Where can I find a hotel that celebrates local festivals?,can_montreal_holiday_inn_montreal_midtown,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_holiday_inn_montreal_midtown,0
Where can I find a hotel that celebrates local festivals?,can_montreal_ritz_carlton_montreal,0
Where can I find a hotel that celebrates local festivals?,can_quebec_montreal_ritz_carlton_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_le_square_phillips_hotel_suites,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_le_square_phillips_hotel_suites,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hilton_montreal_bonaventure,3
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hilton_montreal_bonaventure,3
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_loews_hotel_vogue,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_loews_hotel_vogue,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_sofitel_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_sofitel_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_le_place_d_armes_hotel_suites,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_le_place_d_armes_hotel_suites,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_residence_inn_by_marriott_montreal_downtown,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_gault,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_gault,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_nelligan,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_nelligan,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_w_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_w_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_marriott_chateau_champlain,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_marriott_chateau_champlain,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_omni_mont_royal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_omni_mont_royal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_sheraton_le_centre_montreal_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_sheraton_le_centre_montreal_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hyatt_regency_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hyatt_regency_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_auberge_du_vieux_port,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_auberge_du_vieux_port,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_le_saint_sulpice,2
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_le_saint_sulpice,2
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_le_cantlie_suites_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_le_cantlie_suites_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_xixe_siecle,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_xixe_siecle,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_fairmont_the_queen_elizabeth,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_fairmont_the_queen_elizabeth,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_springhill_suites_old_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_springhill_suites_old_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_delta_montreal_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_delta_montreal_hotel,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_embassy_suites_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_embassy_suites_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_du_fort,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_du_fort,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_intercontinental_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_intercontinental_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_hotel_st_paul,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_hotel_st_paul,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_delta_centre_ville,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_delta_centre_ville,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_holiday_inn_express_montreal_centre_ville,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_chateau_de_l_argoat,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_chateau_de_l_argoat,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_opus_hotel_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_opus_hotel_montreal,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_ritz_carlton_montreal,2
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_ritz_carlton_montreal,2
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_holiday_inn_montreal_midtown,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_holiday_inn_montreal_midtown,0
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_novotel_montreal_center,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_novotel_montreal_center,0
Recommend a hotel with exceptional gardens or landscaping.,can_quebec_montreal_auberge_bonaparte,1
Recommend a hotel with exceptional gardens or landscaping.,can_montreal_auberge_bonaparte,1
Where should I stay for the best value during shoulder season?,can_montreal_le_square_phillips_hotel_suites,3
Where should I stay for the best value during shoulder season?,can_quebec_montreal_le_square_phillips_hotel_suites,3
Where should I stay for the best value during shoulder season?,can_montreal_marriott_chateau_champlain,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_marriott_chateau_champlain,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_hotel_omni_mont_royal,2
Where should I stay for the best value during shoulder season?,can_montreal_hotel_omni_mont_royal,2
Where should I stay for the best value during shoulder season?,can_montreal_hilton_montreal_bonaventure,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_hilton_montreal_bonaventure,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,2
Where should I stay for the best value during shoulder season?,can_montreal_residence_inn_by_marriott_montreal_downtown,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,2
Where should I stay for the best value during shoulder season?,can_montreal_sheraton_le_centre_montreal_hotel,2
Where should I stay for the best value during shoulder season?,can_montreal_hyatt_regency_montreal,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_hyatt_regency_montreal,2
Where should I stay for the best value during shoulder season?,can_montreal_fairmont_the_queen_elizabeth,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_fairmont_the_queen_elizabeth,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_le_place_d_armes_hotel_suites,3
Where should I stay for the best value during shoulder season?,can_montreal_le_place_d_armes_hotel_suites,3
Where should I stay for the best value during shoulder season?,can_quebec_montreal_delta_montreal_hotel,2
Where should I stay for the best value during shoulder season?,can_montreal_delta_montreal_hotel,2
Where should I stay for the best value during shoulder season?,can_quebec_montreal_hotel_du_fort,2
Where should I stay for the best value during shoulder season?,can_montreal_hotel_du_fort,2
