Query,Hotel,Relevance Score
Where can I stay that feels like stepping into a dream?,uk_england_london_alhambra_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_park_inn_london_russell_square,1
Where can I stay that feels like stepping into a dream?,uk_england_london_sheraton_park_tower,2
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_islington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_radisson_edwardian_hampshire_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_crowne_plaza_london_docklands,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_euston,2
Where can I stay that feels like stepping into a dream?,uk_england_london_corus_hotel_hyde_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_canary_wharf,2
Where can I stay that feels like stepping into a dream?,uk_england_london_royal_national_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_arosfa,1
Where can I stay that feels like stepping into a dream?,uk_england_london_jurys_inn_islington,0
Where can I stay that feels like stepping into a dream?,uk_england_london_radisson_edwardian_berkshire_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_regency_hotel_queen_s_gate,2
Where can I stay that feels like stepping into a dream?,uk_england_london_tavistock_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_ramada_encore_london_west,1
Where can I stay that feels like stepping into a dream?,uk_england_london_radisson_edwardian_leicester_square_hotel,3
Where can I stay that feels like stepping into a dream?,uk_england_london_radisson_edwardian_sussex_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_london_regent_s_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_rhodes_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_lancaster_london,2
Where can I stay that feels like stepping into a dream?,uk_england_london_president_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_ambassadors_hotel_in_bloomsbury,2
Where can I stay that feels like stepping into a dream?,uk_england_london_ridgemount_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_harrington_hall_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_crowne_plaza_london_shoreditch,2
Where can I stay that feels like stepping into a dream?,uk_england_london_mandarin_oriental_hyde_park_london,3
Where can I stay that feels like stepping into a dream?,uk_england_london_megaro_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_the_caesar,2
Where can I stay that feels like stepping into a dream?,uk_england_london_the_shaftesbury_kensington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_crestfield_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_radisson_sas_portman_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_docklands,2
Where can I stay that feels like stepping into a dream?,uk_england_london_millennium_knightsbridge_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_premier_inn_london_city_tower_hill,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_paddington,2
Where can I stay that feels like stepping into a dream?,uk_england_london_quality_crown_hotel_kensington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_club_quarters_gracechurch,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_green_park,2
Where can I stay that feels like stepping into a dream?,uk_england_london_premier_inn_london_kensington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_rathbone_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_grange_holborn_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_kings_cross_royal_scot,1
Where can I stay that feels like stepping into a dream?,uk_england_london_best_western_mostyn_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_novotel_london_city_south,1
Where can I stay that feels like stepping into a dream?,uk_england_london_royal_garden_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_umi_london,1
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_london_camden_lock,2
Where can I stay that feels like stepping into a dream?,uk_england_london_cadogan_hotel,3
Where can I stay that feels like stepping into a dream?,uk_england_london_thistle_euston,1
Where can I stay that feels like stepping into a dream?,uk_england_london_pembridge_palace_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_city_road,0
Where can I stay that feels like stepping into a dream?,uk_england_london_windermere_hotel,3
Where can I stay that feels like stepping into a dream?,uk_england_london_london_lodge_hotel,3
Where can I stay that feels like stepping into a dream?,uk_england_london_citadines_london_trafalgar_square,1
Where can I stay that feels like stepping into a dream?,uk_england_london_cherry_court_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_hesperia_london_victoria_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_the_savoy,3
Where can I stay that feels like stepping into a dream?,uk_england_london_the_dorchester,3
Where can I stay that feels like stepping into a dream?,uk_england_london_thistle_bloomsbury_park,0
Where can I stay that feels like stepping into a dream?,uk_england_london_kensington_rooms,2
Where can I stay that feels like stepping into a dream?,uk_england_london_imperial_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_barkston_garden_hotel_kensington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_london_elizabeth_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_the_academy,2
Where can I stay that feels like stepping into a dream?,uk_england_london_crown_moran_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_bayswater_inn,1
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_covent_garden,0
Where can I stay that feels like stepping into a dream?,uk_england_london_southwark_rose_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_best_western_burns_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_the_hyde_park_towers_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_novotel_london_tower_bridge,1
Where can I stay that feels like stepping into a dream?,uk_england_london_novotel_london_west,1
Where can I stay that feels like stepping into a dream?,uk_england_london_wardonia_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_ibis_london_earls_court,1
Where can I stay that feels like stepping into a dream?,uk_england_london_ramada_hyde_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_grosvenor_kensington_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_thistle_kensington_gardens,2
Where can I stay that feels like stepping into a dream?,uk_england_london_westbury_mayfair,3
Where can I stay that feels like stepping into a dream?,uk_england_london_london_house_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_jurys_inn_chelsea,1
Where can I stay that feels like stepping into a dream?,uk_england_london_cranley_hotel,3
Where can I stay that feels like stepping into a dream?,uk_england_london_mayflower_hotel_apartments,1
Where can I stay that feels like stepping into a dream?,uk_england_london_novotel_london_excel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_london_guards_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_park_inn_hyde_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_comfort_inn_buckingham_palace_road,1
Where can I stay that feels like stepping into a dream?,uk_england_london_harlingford_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_best_western_paddington_court_hotel_suites,0
Where can I stay that feels like stepping into a dream?,uk_england_london_grand_royale_london_hyde_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_commodore_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_chiswick_moran_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_amsterdam_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_eden_plaza_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_days_inn_london_westminster,1
Where can I stay that feels like stepping into a dream?,uk_england_london_the_kingsley_by_thistle,2
Where can I stay that feels like stepping into a dream?,uk_england_london_montana_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_city_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_parkwood_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_farringdon,0
Where can I stay that feels like stepping into a dream?,uk_england_london_comfort_inn_vauxhall,0
Where can I stay that feels like stepping into a dream?,uk_england_london_queens_park_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_hilton_london_hyde_park,2
Where can I stay that feels like stepping into a dream?,uk_england_london_washington_mayfair_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_premier_inn_london_euston,1
Where can I stay that feels like stepping into a dream?,uk_england_london_custom_house_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hotel_indigo_london_paddington,2
Where can I stay that feels like stepping into a dream?,uk_england_london_danubius_hotel_regents_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_ibis_london_euston_st_pancras,0
Where can I stay that feels like stepping into a dream?,uk_england_london_city_continental_london_kensington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_oxford_circus,1
Where can I stay that feels like stepping into a dream?,uk_england_london_georgian_house_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_sidney_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_park_lane_mews_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_quality_crown_hotel_paddington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_henry_viii_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_southwark,1
Where can I stay that feels like stepping into a dream?,uk_england_london_windsor_house_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_comfort_inn_kings_cross,0
Where can I stay that feels like stepping into a dream?,uk_england_london_st_david_s_hotels,2
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_marylebone,0
Where can I stay that feels like stepping into a dream?,uk_england_london_caring_hotel,2
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_express_earls_court,0
Where can I stay that feels like stepping into a dream?,uk_england_london_millennium_copthorne_hotels_at_chelsea_football_club,1
Where can I stay that feels like stepping into a dream?,uk_england_london_quality_crown_hotel_hyde_park,1
Where can I stay that feels like stepping into a dream?,uk_england_london_thistle_selfridge,2
Where can I stay that feels like stepping into a dream?,uk_england_london_easyhotel_london_earls_court,0
Where can I stay that feels like stepping into a dream?,uk_england_london_blakemore_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_express_london_swiss_cottage,1
Where can I stay that feels like stepping into a dream?,uk_england_london_thistle_westminster,1
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_kings_cross,0
Where can I stay that feels like stepping into a dream?,uk_england_london_ambassadors_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_comfort_inn_victoria,0
Where can I stay that feels like stepping into a dream?,uk_england_london_holiday_inn_express_london_park_royal,1
Where can I stay that feels like stepping into a dream?,uk_england_london_royal_eagle_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_huttons_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_euston_square_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_shaftesbury_premier_hyde_park_paddington,1
Where can I stay that feels like stepping into a dream?,uk_england_london_easyhotel_london_victoria,0
Where can I stay that feels like stepping into a dream?,uk_england_london_airways_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_royal_norfolk_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_docklands,1
Where can I stay that feels like stepping into a dream?,uk_england_london_travelodge_london_liverpool_street,1
Where can I stay that feels like stepping into a dream?,uk_england_london_royal_court_apartments,1
Where can I stay that feels like stepping into a dream?,uk_england_london_hyde_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_apollo_hotel_bayswater,0
Where can I stay that feels like stepping into a dream?,uk_england_london_the_norfolk_towers_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_cardiff_hotel,1
Where can I stay that feels like stepping into a dream?,uk_england_london_queens_hotel_crystal_palace,0
Where can I stay that feels like stepping into a dream?,uk_england_london_park_hotel,0
Where can I stay that feels like stepping into a dream?,uk_england_london_prince_william_hotel,0
Where should I stay to get a sense of the city's personality?,uk_england_london_the_soho_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_swissotel_the_howard,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_tower_bridge,2
Where should I stay to get a sense of the city's personality?,uk_england_london_apex_city_of_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hoxton_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_london_marriott_west_india_quay,2
Where should I stay to get a sense of the city's personality?,uk_england_london_city_inn_westminster,3
Where should I stay to get a sense of the city's personality?,uk_england_london_crowne_plaza_london_shoreditch,2
Where should I stay to get a sense of the city's personality?,uk_england_london_st_martins_lane_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_london_bridge_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_tower,3
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_kensington_forum,2
Where should I stay to get a sense of the city's personality?,uk_england_london_premier_inn_london_county_hall,3
Where should I stay to get a sense of the city's personality?,uk_england_london_millennium_gloucester,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_grand_at_trafalgar_square,3
Where should I stay to get a sense of the city's personality?,uk_england_london_renaissance_chancery_court_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_royal_horseguards,3
Where should I stay to get a sense of the city's personality?,uk_england_london_k_k_hotel_george,2
Where should I stay to get a sense of the city's personality?,uk_england_london_millennium_bailey_s_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_marriott_london_county_hall,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_parkcity,2
Where should I stay to get a sense of the city's personality?,uk_england_london_sofitel_st_james_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_may_fair,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_canary_wharf,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_zetter,3
Where should I stay to get a sense of the city's personality?,uk_england_london_park_plaza_riverbank_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_club_quarters_gracechurch,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_landmark_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_one_aldwych,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_trafalgar_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_millennium_mayfair_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_docklands,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_chesterfield_mayfair_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_hilton_on_park_lane,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_cavendish_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_jurys_inn_chelsea,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_waldorf_hilton,3
Where should I stay to get a sense of the city's personality?,uk_england_london_flemings_mayfair_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_park_plaza_victoria_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_mayfair,3
Where should I stay to get a sense of the city's personality?,uk_england_london_luna_simone_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_club_quarters_st_paul_s,3
Where should I stay to get a sense of the city's personality?,uk_england_london_crowne_plaza_london_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_base2stay_kensington,3
Where should I stay to get a sense of the city's personality?,uk_england_london_ibis_london_city,2
Where should I stay to get a sense of the city's personality?,uk_england_london_threadneedles_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_camden_lock,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_islington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_le_meridien_piccadilly,3
Where should I stay to get a sense of the city's personality?,uk_england_london_copthorne_tara_hotel_london_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_strand_palace_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_premier_inn_london_city_tower_hill,2
Where should I stay to get a sense of the city's personality?,uk_england_london_k_west_hotel_spa,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_sumner_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_charing_cross,3
Where should I stay to get a sense of the city's personality?,uk_england_london_melia_white_house,2
Where should I stay to get a sense of the city's personality?,uk_england_london_grange_city_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_crowne_plaza_london_the_city,2
Where should I stay to get a sense of the city's personality?,uk_england_london_hotel_41,3
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_mountbatten_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_ramada_encore_london_west,1
Where should I stay to get a sense of the city's personality?,uk_england_london_plaza_on_the_river_club_and_residence,2
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_hampshire_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_wyndham_grand_london_chelsea_harbour,2
Where should I stay to get a sense of the city's personality?,uk_england_london_rubens_at_the_palace,3
Where should I stay to get a sense of the city's personality?,uk_england_london_st_giles_hotel_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_metropole,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_montague_on_the_gardens,3
Where should I stay to get a sense of the city's personality?,uk_england_london_novotel_london_city_south,2
Where should I stay to get a sense of the city's personality?,uk_england_london_kensington_close_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_sheraton_park_tower,3
Where should I stay to get a sense of the city's personality?,uk_england_london_kingsway_hall_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_park_plaza_county_hall_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_sheraton_belgravia_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_best_western_phoenix_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_new_providence_wharf,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_park_lane_sheraton_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_sanctuary_house_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_russell_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_premier_inn_london_kings_cross_st_pancras,2
Where should I stay to get a sense of the city's personality?,uk_england_london_park_inn_london_russell_square,2
Where should I stay to get a sense of the city's personality?,uk_england_london_mandeville_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_travelodge_london_covent_garden,3
Where should I stay to get a sense of the city's personality?,uk_england_london_novotel_london_st_pancras,2
Where should I stay to get a sense of the city's personality?,uk_england_london_harrington_hall_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_marriott_hotel_regents_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_park_international_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_britannia_international_hotel,1
Where should I stay to get a sense of the city's personality?,uk_england_london_crowne_plaza_london_docklands,1
Where should I stay to get a sense of the city's personality?,uk_england_london_southwark_rose_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_marriott_london_maida_vale,1
Where should I stay to get a sense of the city's personality?,uk_england_london_athenaeum_hotel_apartments,2
Where should I stay to get a sense of the city's personality?,uk_england_london_premier_inn_london_kensington,1
Where should I stay to get a sense of the city's personality?,uk_england_london_andaz_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_milestone_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_olympia,1
Where should I stay to get a sense of the city's personality?,uk_england_london_crowne_plaza_london_st_james,2
Where should I stay to get a sense of the city's personality?,uk_england_london_sanderson_hotel_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_vanderbilt,2
Where should I stay to get a sense of the city's personality?,uk_england_london_lancaster_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_thistle_city_barbican,1
Where should I stay to get a sense of the city's personality?,uk_england_london_novotel_london_excel,1
Where should I stay to get a sense of the city's personality?,uk_england_london_citadines_london_trafalgar_square,3
Where should I stay to get a sense of the city's personality?,uk_england_london_city_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_intercontinental_london_park_lane_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_washington_mayfair_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_alhambra_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_corus_hotel_hyde_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_jurys_inn_islington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_travelodge_city_road,2
Where should I stay to get a sense of the city's personality?,uk_england_london_ridgemount_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_novotel_london_west,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_cumberland,2
Where should I stay to get a sense of the city's personality?,uk_england_london_novotel_london_tower_bridge,2
Where should I stay to get a sense of the city's personality?,uk_england_london_covent_garden_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_travelodge_london_southwark,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_rembrandt,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_langham_london,3
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_bloomsbury_street,2
Where should I stay to get a sense of the city's personality?,uk_england_london_travelodge_london_kings_cross_royal_scot,1
Where should I stay to get a sense of the city's personality?,uk_england_london_marriott_london_grosvenor_square_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_hyde_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_marriott_london_park_lane,3
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_grafton_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_regency_hotel_queen_s_gate,2
Where should I stay to get a sense of the city's personality?,uk_england_london_thistle_marble_arch,2
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_leicester_square_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_the_darlington_hyde_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_crown_moran_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_grosvenor_house_a_jw_marriott_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_green_park,3
Where should I stay to get a sense of the city's personality?,uk_england_london_ashburn_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_regent_s_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_caesar,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_marriott_hotel_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_park_plaza_sherlock_holmes_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_mandarin_oriental_hyde_park_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_millennium_copthorne_hotels_at_chelsea_football_club,1
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_bloomsbury,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_hyde_park_towers_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_westbury_mayfair,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_marylebone_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_draycott_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_radisson_edwardian_kenilworth_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_elizabeth_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_byron_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_euston,1
Where should I stay to get a sense of the city's personality?,uk_england_london_jolly_st_ermin_s_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_barkston_garden_hotel_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_marriott_hotel_marble_arch,2
Where should I stay to get a sense of the city's personality?,uk_england_london_quality_crown_hotel_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_millennium_knightsbridge_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_shaftesbury_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_guards_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_royal_park_hotel,3
Where should I stay to get a sense of the city's personality?,uk_england_london_royal_national_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_custom_house_hotel,1
Where should I stay to get a sense of the city's personality?,uk_england_london_hilton_london_paddington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_amsterdam_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_ibis_london_earls_court,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_grosvenor,3
Where should I stay to get a sense of the city's personality?,uk_england_london_twenty_nevern_square,3
Where should I stay to get a sense of the city's personality?,uk_england_london_claridge_s,3
Where should I stay to get a sense of the city's personality?,uk_england_london_imperial_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_london_house_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_the_dorchester,3
Where should I stay to get a sense of the city's personality?,uk_england_london_grange_holborn_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_president_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_premier_inn_london_euston,1
Where should I stay to get a sense of the city's personality?,uk_england_london_myhotel_bloomsbury,2
Where should I stay to get a sense of the city's personality?,uk_england_london_umi_london,2
Where should I stay to get a sense of the city's personality?,uk_england_london_crestfield_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_tavistock_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_ramada_hyde_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_london_kings_cross_bloomsbury,1
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_express_earls_court,1
Where should I stay to get a sense of the city's personality?,uk_england_london_park_inn_hyde_park,2
Where should I stay to get a sense of the city's personality?,uk_england_london_cranley_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_parkes_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_hyatt_regency_london_the_churchill,2
Where should I stay to get a sense of the city's personality?,uk_england_london_royal_court_apartments,2
Where should I stay to get a sense of the city's personality?,uk_england_london_montana_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_holiday_inn_express_london_swiss_cottage,1
Where should I stay to get a sense of the city's personality?,uk_england_london_hesperia_london_victoria_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_megaro_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_city_continental_london_kensington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_cherry_court_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_best_western_burns_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_travelodge_london_docklands,0
Where should I stay to get a sense of the city's personality?,uk_england_london_commodore_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_st_david_s_hotels,2
Where should I stay to get a sense of the city's personality?,uk_england_london_ibis_london_euston_st_pancras,1
Where should I stay to get a sense of the city's personality?,uk_england_london_the_beaufort,2
Where should I stay to get a sense of the city's personality?,uk_england_london_thistle_kensington_gardens,2
Where should I stay to get a sense of the city's personality?,uk_england_london_rathbone_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_best_western_mostyn_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_easyhotel_london_earls_court,1
Where should I stay to get a sense of the city's personality?,uk_england_london_london_lodge_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_windermere_hotel,2
Where should I stay to get a sense of the city's personality?,uk_england_london_quality_crown_hotel_paddington,2
Where should I stay to get a sense of the city's personality?,uk_england_london_thistle_euston,1
Where should I stay to get a sense of the city's personality?,uk_england_london_chiswick_moran_hotel,2
