Query,Restaurant,Relevance Score
Where can I eat where service feels personal?,Five Happiness Chinese Restaurant,3
Where can I eat where service feels personal?,Killer Poboys,3
Where can I eat where service feels personal?,Meals From The Heart Cafe,3
Where can I eat where service feels personal?,Mahony's Po-Boys & Seafood,3
Where can I eat where service feels personal?,Windsor Court Hotel,3
Where can I eat where service feels personal?,Pier 424 Seafood Market,2
Where can I eat where service feels personal?,Napoleon House,2
Where can I eat where service feels personal?,Avenue Cafe,2
Where can I eat where service feels personal?,Seither's Seafood,3
Where can I eat where service feels personal?,Lilly's Cafe,3
Where can I eat where service feels personal?,Turkey and the Wolf,2
Where can I eat where service feels personal?,Cajun Seafood,2
Where can I eat where service feels personal?,Dong Phuong,2
Where can I eat where service feels personal?,Union Kitchen & Union Party Room,3
Where can I eat where service feels personal?,Tsunami Sushi,3
Where can I eat where service feels personal?,Le Pavillon Hotel,3
Where can I eat where service feels personal?,Two Chicks Cafe,3
Where can I eat where service feels personal?,The Crazy Lobster Bar & Grill,1
Where can I eat where service feels personal?,Acme Oyster House,2
Where can I eat where service feels personal?,Bayou Hot Wings,3
Where can I eat where service feels personal?,Cajun Mike's Pub & Grub,3
Where can I eat where service feels personal?,Arnaud's French 75 Bar,3
Where can I eat where service feels personal?,Royal House,3
Where can I eat where service feels personal?,Nomiya,3
Where can I eat where service feels personal?,30_90 NOLA,2
Where can I eat where service feels personal?,Mid City Pizza,3
Where can I eat where service feels personal?,Araña Taqueria y Cantina,2
Where can I eat where service feels personal?,Mahony's Po-Boys & Seafood  - Uptown,2
Where can I eat where service feels personal?,New Orleans School of Cooking,3
Where can I eat where service feels personal?,New Orleans Marriott,3
Where can I eat where service feels personal?,Reginelli's Pizzeria,1
Where can I eat where service feels personal?,House of Blues New Orleans,1
Where can I eat where service feels personal?,Pho Tau Bay Restaurant,3
Where can I eat where service feels personal?,Mambo's,3
Where can I eat where service feels personal?,Bamboula's,2
Where can I eat where service feels personal?,Mr. Ed's Oyster Bar - St Charles Ave,2
Where can I eat where service feels personal?,The Blind Pelican,1
Where can I eat where service feels personal?,9 Roses Cafe,2
Where can I eat where service feels personal?,Monty's on the Square,2
Where can I eat where service feels personal?,Copper Monkey Grill,3
Where can I eat where service feels personal?,Corner Oyster House,1
Where can I eat where service feels personal?,HiVolt Coffee,2
Where can I eat where service feels personal?,Breads on Oak Cafe & Bakery,3
Where can I eat where service feels personal?,Pat O'Brien's Courtyard Restaurant,2
Where can I eat where service feels personal?,The Daily Beet,2
Where can I eat where service feels personal?,Merchant,3
Where can I eat where service feels personal?,Chiba,3
Where can I eat where service feels personal?,Hilton New Orleans Riverside,1
Where can I eat where service feels personal?,BB King's Blues Club,2
Where can I eat where service feels personal?,Gallier Restaurant & Oyster Bar,3
Where can I eat where service feels personal?,The Old No 77 Hotel and Chandlery,3
Where can I eat where service feels personal?,Brothers Food Mart,1
Where can I eat where service feels personal?,Gumbo POT,1
Where can I eat where service feels personal?,Sushi Brothers,3
Where can I eat where service feels personal?,Krystal,1
Where can I eat where service feels personal?,Johnny's Po-Boys,2
Where can I eat where service feels personal?,BOIL Seafood House,2
Where can I eat where service feels personal?,Cuñada,2
Where can I eat where service feels personal?,Daisy Dukes Express,3
Where can I eat where service feels personal?,Willie Mae's Scotch House,3
Where can I eat where service feels personal?,G's Pizza,3
Where can I eat where service feels personal?,Royal Sonesta New Orleans,3
Where can I eat where service feels personal?,Gumbo Ya-Ya,2
Where can I eat where service feels personal?,Clesi's Restaurant & Catering,3
Where can I eat where service feels personal?,Sheraton New Orleans Hotel,2
Where can I eat where service feels personal?,Ninja Restaurant,2
Where can I eat where service feels personal?,Dave & Buster's,0
Where can I eat where service feels personal?,The Jazz Playhouse,3
Where can I eat where service feels personal?,Ruby Slipper - New Orleans,3
Where can I eat where service feels personal?,Gene's PO-Boys,2
Where can I eat where service feels personal?,Mojo Coffee House,2
Where can I eat where service feels personal?,Hotel New Orleans Downtown,3
Where can I eat where service feels personal?,District Donuts Sliders Brew,2
Where can I eat where service feels personal?,The Halal Guys,1
Where can I eat where service feels personal?,Embassy Suites by Hilton New Orleans,3
Where can I eat where service feels personal?,French Toast,3
Where can I eat where service feels personal?,W New Orleans - French Quarter,3
Where can I eat where service feels personal?,IHOP,1
Where can I eat where service feels personal?,Cafe Negril,2
Where can I eat where service feels personal?,Liberty Cheesesteaks,3
Where can I eat where service feels personal?,Pirates Alley Cafe,3
Where can I eat where service feels personal?,Asuka Sushi & Hibachi,3
Where can I eat where service feels personal?,Bevi Seafood,2
Where can I eat where service feels personal?,Mikimoto,3
Where can I eat where service feels personal?,Jung's Golden Dragon II,3
Where can I eat where service feels personal?,Drago's Seafood Restaurant,2
Where can I eat where service feels personal?,J's Seafood Dock,2
Where can I eat where service feels personal?,Poke Loa,2
Where can I eat where service feels personal?,Dolce Vita Pizzeria,2
Where can I eat where service feels personal?,Rue De La Course,2
Where can I eat where service feels personal?,Pat O'Brien’s,2
Where can I eat where service feels personal?,Melba's,2
Where can I eat where service feels personal?,Origami,2
Where can I eat where service feels personal?,Croissant D'Or Patisserie,2
Where can I eat where service feels personal?,Gus's World Famous Fried Chicken,3
Where can I eat where service feels personal?,Daisy Dukes Cafe,1
Where can I eat where service feels personal?,NOLA Poboys,3
Where can I eat where service feels personal?,Tiki Tolteca,3
Where can I eat where service feels personal?,Cafe Beignet on Royal Street,2
Where can I eat where service feels personal?,Cafe Beignet on Decatur Street,1
Where can I eat where service feels personal?,Café Du Monde,1
Where can I eat where service feels personal?,Dian Xin,3
Where can I eat where service feels personal?,Two Chicks Café - CBD,3
Where can I eat where service feels personal?,Acme Oyster House - Harrahs,2
Where can I eat where service feels personal?,The American Sports Saloon,2
Where can I eat where service feels personal?,French Truck Coffee,3
Where can I eat where service feels personal?,Geisha Sushi Bistro,2
Where can I eat where service feels personal?,Shawarma on the Go,3
Where can I eat where service feels personal?,Sucré,2
Where can I eat where service feels personal?,Steamboat Natchez,2
Where can I eat where service feels personal?,Bittersweet Confections,3
Where can I eat where service feels personal?,World Famous N'awlins Cafe & Spice Emporium,1
Where can I eat where service feels personal?,Daisy Mae's Southern Fried Chicken & Breakfast,3
Where can I eat where service feels personal?,Three Legged Dog,3
Where can I eat where service feels personal?,We Dat's Chicken and Shrimp,3
Where can I eat where service feels personal?,Envie Espresso Bar & Cafe,3
Where can I eat where service feels personal?,La Boulangerie,2
Where can I eat where service feels personal?,Hot Tin,2
Where can I eat where service feels personal?,The Original Italian Pie,1
Where can I eat where service feels personal?,Crescent City Pizza Works,1
Where can I eat where service feels personal?,Fritzel's European Jazz Pub,2
Where can I eat where service feels personal?,Vieux Carre Pizza,2
Where can I eat where service feels personal?,Magazine Pizza,1
Where can I eat where service feels personal?,Angelo Brocato,3
Where can I eat where service feels personal?,Sazerac Bar,2
Where can I eat where service feels personal?,New Orleans Famous Beignets And Coffee,3
Where can I eat where service feels personal?,Central Grocery & Deli,1
Where can I eat where service feels personal?,Piccola Gelateria,3
Where can I eat where service feels personal?,Revelator Coffee New Orleans,3
Where can I eat where service feels personal?,Old Absinthe House,2
Where can I eat where service feels personal?,Paddlewheeler Creole Queen,1
Where can I eat where service feels personal?,Holy Crepes!,3
Where can I eat where service feels personal?,French Quarter Phantoms,0
Which restaurants have food inspired by stories?,Louisiana Bistro,2
Which restaurants have food inspired by stories?,Stella!,2
Which restaurants have food inspired by stories?,Booty's Street Food,2
Which restaurants have food inspired by stories?,Green Goddess,2
Which restaurants have food inspired by stories?,New Orleans School of Cooking,3
Which restaurants have food inspired by stories?,Root,3
Which restaurants have food inspired by stories?,Brigtsen's Restaurant,0
Which restaurants have food inspired by stories?,Restaurant August,0
Which restaurants have food inspired by stories?,Bayona,1
Which restaurants have food inspired by stories?,Gris-Gris,0
Which restaurants have food inspired by stories?,Upperline,1
Which restaurants have food inspired by stories?,Cowbell,0
Which restaurants have food inspired by stories?,Dooky Chase's Restaurant,2
Which restaurants have food inspired by stories?,Compère Lapin,0
Which restaurants have food inspired by stories?,Coquette,0
Which restaurants have food inspired by stories?,K-Paul's Louisiana Kitchen,1
Which restaurants have food inspired by stories?,Jacques-Imo's Cafe,2
Which restaurants have food inspired by stories?,The American Sector,2
Which restaurants have food inspired by stories?,Restaurant R'evolution,2
Which restaurants have food inspired by stories?,El Gato Negro,0
Which restaurants have food inspired by stories?,Dick & Jenny's,1
Which restaurants have food inspired by stories?,Juan's Flying Burrito,0
Which restaurants have food inspired by stories?,Boswell's Jamaican Grill,0
Which restaurants have food inspired by stories?,Heard Dat Kitchen,1
Which restaurants have food inspired by stories?,Little Korea BBQ,0
Which restaurants have food inspired by stories?,Paladar 511,0
Which restaurants have food inspired by stories?,Nirvana Indian Cuisine,2
Which restaurants have food inspired by stories?,Dante's Kitchen,0
Which restaurants have food inspired by stories?,Cochon,1
Which restaurants have food inspired by stories?,Patois Restaurant,2
Which restaurants have food inspired by stories?,Kin,2
Which restaurants have food inspired by stories?,Lilette,0
Which restaurants have food inspired by stories?,Toups Meatery,0
Which restaurants have food inspired by stories?,Rebellion Bar & Urban Kitchen,1
Which restaurants have food inspired by stories?,Charcoal's Gourmet Burger Bar,0
Which restaurants have food inspired by stories?,SukhoThai,0
Which restaurants have food inspired by stories?,Cafe Degas,0
Which restaurants have food inspired by stories?,Saffron nola,2
Which restaurants have food inspired by stories?,Wayfare,0
Which restaurants have food inspired by stories?,Taqueria Guerrero,0
Which restaurants have food inspired by stories?,Shaya,2
Which restaurants have food inspired by stories?,Vessel NOLA,0
Which restaurants have food inspired by stories?,Maypop Restaurant,1
Which restaurants have food inspired by stories?,Herbsaint,0
Which restaurants have food inspired by stories?,Ye Olde College Inn,0
Which restaurants have food inspired by stories?,La Petite Grocery,0
Which restaurants have food inspired by stories?,Boucherie,0
Which restaurants have food inspired by stories?,Sneaky Pickle,0
Which restaurants have food inspired by stories?,Mizado Latin Kitchen,2
Which restaurants have food inspired by stories?,Eat New Orleans,0
Which restaurants have food inspired by stories?,Meauxbar,0
Which restaurants have food inspired by stories?,Ignatius' Rue de La Course Coffeehouse,0
Which restaurants have food inspired by stories?,Red's Chinese,0
Which restaurants have food inspired by stories?,SoBou,1
Which restaurants have food inspired by stories?,Noodle & Pie,0
Which restaurants have food inspired by stories?,Tujague's Restaurant,2
Which restaurants have food inspired by stories?,Clancy's Restaurant,0
Which restaurants have food inspired by stories?,Emeril's Delmonico,0
Which restaurants have food inspired by stories?,Meril,0
Which restaurants have food inspired by stories?,La Thai Uptown,0
Which restaurants have food inspired by stories?,Jack Rose,0
Which restaurants have food inspired by stories?,Muriel's Jackson Square,2
Which restaurants have food inspired by stories?,The Steakhouse,0
Which restaurants have food inspired by stories?,Brown Butter Southern Kitchen & Bar,2
Which restaurants have food inspired by stories?,Antoine's Restaurant,2
Which restaurants have food inspired by stories?,Cavan,0
Which restaurants have food inspired by stories?,Gyu-Kaku Japanese BBQ,0
Which restaurants have food inspired by stories?,Commander's Palace,1
Which restaurants have food inspired by stories?,Galatoire's Restaurant,2
Which restaurants have food inspired by stories?,Josephine Estelle,0
Which restaurants have food inspired by stories?,Mona Lisa Restaurant,0
Which restaurants have food inspired by stories?,Adolfo's,0
Which restaurants have food inspired by stories?,Sofia,0
Which restaurants have food inspired by stories?,Cafe Abyssinia,0
Which restaurants have food inspired by stories?,Trinity Restaurant New Orleans,0
Which restaurants have food inspired by stories?,High Hat Cafe,0
Which restaurants have food inspired by stories?,Dat Dog,2
Which restaurants have food inspired by stories?,Three Muses,0
Which restaurants have food inspired by stories?,The Gallery Venue at Tomas Bistro,0
Which restaurants have food inspired by stories?,Bennachin Restaurant,0
Which restaurants have food inspired by stories?,Chophouse New Orleans,0
Which restaurants have food inspired by stories?,La Boca,0
Which restaurants have food inspired by stories?,Restaurant Rebirth,0
Which restaurants have food inspired by stories?,Sassafras Restaurant,0
Which restaurants have food inspired by stories?,N 7,0
Which restaurants have food inspired by stories?,Justine,2
Which restaurants have food inspired by stories?,The Velvet Cactus,0
Which restaurants have food inspired by stories?,Irene's,0
Which restaurants have food inspired by stories?,Angeline,0
Which restaurants have food inspired by stories?,New Orleans Hamburger & Seafood Co,0
Which restaurants have food inspired by stories?,Tommy's Cuisine,0
Which restaurants have food inspired by stories?,Café Amelie,0
Which restaurants have food inspired by stories?,Borgne,0
Which restaurants have food inspired by stories?,Annunciation,0
Which restaurants have food inspired by stories?,Criollo Restaurant,1
Which restaurants have food inspired by stories?,Mona's Cafe,0
Which restaurants have food inspired by stories?,Fogo de Chão Brazilian Steakhouse,0
Which restaurants have food inspired by stories?,NOLA Restaurant,0
Which restaurants have food inspired by stories?,The Grill,0
Which restaurants have food inspired by stories?,Taqueria Corona,0
Which restaurants have food inspired by stories?,Landry's Seafood House,0
Which restaurants have food inspired by stories?,Venezia Restaurant,0
Which restaurants have food inspired by stories?,Mr John's Steakhouse,0
Which restaurants have food inspired by stories?,Johnny Sanchez,0
Which restaurants have food inspired by stories?,Sylvain,0
Which restaurants have food inspired by stories?,Doris Metropolitan,0
Which restaurants have food inspired by stories?,Santa Fe,0
Which restaurants have food inspired by stories?,The Court of Two Sisters,0
Which restaurants have food inspired by stories?,Atchafalaya Restaurant,0
Which restaurants have food inspired by stories?,Emeril's ,0
Which restaurants have food inspired by stories?,Red Dog Diner,0
Which restaurants have food inspired by stories?,Mandina's Restaurant,0
Which restaurants have food inspired by stories?,The Praline Connection,0
Which restaurants have food inspired by stories?,Nolé,0
Which restaurants have food inspired by stories?,Briquette,0
Which restaurants have food inspired by stories?,Saint Lawrence,0
Which restaurants have food inspired by stories?,Carmo,0
Which restaurants have food inspired by stories?,Jung's Golden Dragon II,0
Which restaurants have food inspired by stories?,Casa Borrega,1
Which restaurants have food inspired by stories?,Yuki Izakaya,0
Which restaurants have food inspired by stories?,La Macarena Pupuseria & Latin Cafe,0
Which restaurants have food inspired by stories?,GG's Dine-O-Rama,0
Which restaurants have food inspired by stories?,The Irish House,1
Which restaurants have food inspired by stories?,Mopho,2
Which restaurants have food inspired by stories?,Milk Bar,2
Which restaurants have food inspired by stories?,The Company Burger,0
Which restaurants have food inspired by stories?,Vincent's Italian Cuisine,0
Which restaurants have food inspired by stories?,Mayas,1
Which restaurants have food inspired by stories?,Felipe's Mexican Taqueria - French Quarter,0
Which restaurants have food inspired by stories?,Del Fuego,0
Which restaurants have food inspired by stories?,Arnaud's Restaurant,1
Which restaurants have food inspired by stories?,Tableau,0
Which restaurants have food inspired by stories?,Palace Café,0
Which restaurants have food inspired by stories?,The Pelican Club,0
Which restaurants have food inspired by stories?,The Camellia Grill,0
Which restaurants have food inspired by stories?,Salú Bistro and Bar,0
Which restaurants have food inspired by stories?,Mint Modern Vietnamese Bistro & Bar,2
Which restaurants have food inspired by stories?,Ralph's on the Park,0
Which restaurants have food inspired by stories?,Chartres House,0
Which restaurants have food inspired by stories?,The Munch Factory,0
Which restaurants have food inspired by stories?,Dong Phuong,0
Which restaurants have food inspired by stories?,Saba,2
Which restaurants have food inspired by stories?,Brennan's,2
Which restaurants have food inspired by stories?,Brennan's Restaurant,2
Which restaurants have food inspired by stories?,GW Fins,0
Which restaurants have food inspired by stories?,Trenasse,1
Which restaurants have food inspired by stories?,Bon Ton Cafe,0
Which restaurants have food inspired by stories?,Turkey and the Wolf,2
Which restaurants have food inspired by stories?,La Crepe Nanou,0
Which restaurants have food inspired by stories?,Ba Chi Canteen,1
Which restaurants have food inspired by stories?,Arabella Casa Di Pasta,1
Which restaurants have food inspired by stories?,The Italian Barrel,0
Which restaurants have food inspired by stories?,Marcello's Restaurant & Wine Bar,0
Which restaurants have food inspired by stories?,Apolline Restaurant,1
Which restaurants have food inspired by stories?,Ruby Slipper Cafe,1
Which restaurants have food inspired by stories?,DTB,1
Which restaurants have food inspired by stories?,Superior Grill,0
Which restaurants have food inspired by stories?,Red Fish Grill,0
Which restaurants have food inspired by stories?,Cafe Sbisa,0
Which restaurants have food inspired by stories?,Please-U-Restaurant,0
Which restaurants have food inspired by stories?,Squeal,1
Which restaurants have food inspired by stories?,Tito's Ceviche & Pisco,0
Which restaurants have food inspired by stories?,Legacy Kitchen's Craft Tavern,0
Which restaurants have food inspired by stories?,New Orleans Creole Cookery,2
Which restaurants have food inspired by stories?,1000 Figs,0
Which restaurants have food inspired by stories?,La Casita,0
Which restaurants have food inspired by stories?,Seed,0
Which restaurants have food inspired by stories?,Auction House Market,0
Which restaurants have food inspired by stories?,Pêche,0
Which restaurants have food inspired by stories?,Capdeville,0
Which restaurants have food inspired by stories?,The Original French Market Restaurant and Bar,0
Which restaurants have food inspired by stories?,Pascal's Manale,2
Which restaurants have food inspired by stories?,Café Adelaide,1
Which restaurants have food inspired by stories?,Slim Goodies Diner,0
Which restaurants have food inspired by stories?,Houston's Restaurant,0
Which restaurants have food inspired by stories?,Cochon Butcher,0
Which restaurants have food inspired by stories?,Joey K's Restaurant & Bar,0
Which restaurants have food inspired by stories?,Desi Vega's Steakhouse,0
Which restaurants have food inspired by stories?,Kingfish,0
Which restaurants have food inspired by stories?,Dickie Brennan's Steakhouse,0
Which restaurants have food inspired by stories?,Crescent City Steak House,0
Which restaurants have food inspired by stories?,The Original Pierre Maspero's,3
Which restaurants have food inspired by stories?,Li'l Dizzy's Cafe,0
Which restaurants have food inspired by stories?,Rib Room,0
Which restaurants have food inspired by stories?,Kebab,0
Which restaurants have food inspired by stories?,Baru Bistro & Tapas,0
Which restaurants have food inspired by stories?,Gumbo Shop,2
Which restaurants have food inspired by stories?,Katie's Restaurant & Bar,1
Which restaurants have food inspired by stories?,Lola's,0
Which restaurants have food inspired by stories?,St Roch Market,1
Which restaurants have food inspired by stories?,9 Roses Cafe,0
Which restaurants have food inspired by stories?,Vacherie,0
Which restaurants have food inspired by stories?,Mr. B's Bistro,0
Which restaurants have food inspired by stories?,Ancora,0
Which restaurants have food inspired by stories?,Hoshun Restaurant,0
Which restaurants have food inspired by stories?,The Tasting Room,0
Which restaurants have food inspired by stories?,Elizabeth's Restaurant,0
Which restaurants have food inspired by stories?,Angeli on Decatur,0
Which restaurants have food inspired by stories?,McClure's,0
Which restaurants have food inspired by stories?,Riccobono’s Panola St. Cafe,0
Which restaurants have food inspired by stories?,Casamento's Restaurant,0
Which restaurants have food inspired by stories?,Coop's Place,0
Which restaurants have food inspired by stories?,Faubourg Bistro,0
Which restaurants have food inspired by stories?,Copeland's Cheesecake Bistro,0
Which restaurants have food inspired by stories?,Bubba Gump Shrimp Co.,3
Which restaurants have food inspired by stories?,Lula Restaurant Distillery,0
Which restaurants have food inspired by stories?,Mimi's In The Marigny,2
Which restaurants have food inspired by stories?,Dreamy Weenies,0
Which restaurants have food inspired by stories?,The Bombay Club,0
Which restaurants have food inspired by stories?,Nacho Mama's Mexican Grill,0
Which restaurants have food inspired by stories?,Cuñada,0
Which restaurants have food inspired by stories?,Beachbum Berry's Latitude 29,3
Which restaurants have food inspired by stories?,Cane and Table,1
Which restaurants have food inspired by stories?,Araña Taqueria y Cantina,0
Which restaurants have food inspired by stories?,Slice Pizzeria,0
Which restaurants have food inspired by stories?,The Delachaise,0
Which restaurants have food inspired by stories?,Lebanon's Cafe,0
Which restaurants have food inspired by stories?,Yo Mama's Bar & Grill,0
Which restaurants have food inspired by stories?,Felix's Restaurant & Oyster Bar,0
Which restaurants have food inspired by stories?,Galatoire's 33 Bar & Steak,0
Which restaurants have food inspired by stories?,The Old Coffee Pot Restaurant,0
Which restaurants have food inspired by stories?,Namese,2
Which restaurants have food inspired by stories?,13 Monaghan,0
Which restaurants have food inspired by stories?,Liuzza's By The Track,0
Which restaurants have food inspired by stories?,CellarDoor,0
Which restaurants have food inspired by stories?,Maïs Arepas,0
Which restaurants have food inspired by stories?,Copper Vine,0
Which restaurants have food inspired by stories?,Avery's On Tulane,0
Which restaurants have food inspired by stories?,Salon by Sucré,0
Which restaurants have food inspired by stories?,The Marigny Brasserie,0
Which restaurants have food inspired by stories?,Café at The Square,0
Which restaurants have food inspired by stories?,Cafe Maspero,0
Which restaurants have food inspired by stories?,Another Broken Egg Cafe,0
Which restaurants have food inspired by stories?,Manning's Sports Bar and Grill,0
Which restaurants have food inspired by stories?,Sweet Soulfood,0
Which restaurants have food inspired by stories?,Port Of Call,0
Which restaurants have food inspired by stories?,Flamingo A-Go-Go,0
Which restaurants have food inspired by stories?,Willie Mae's Scotch House,0
Which restaurants have food inspired by stories?,Creole House Restaurant & Oyster Bar,0
Which restaurants have food inspired by stories?,Huck Finn's Cafe,0
Which restaurants have food inspired by stories?,Deanie's Seafood,0
Which restaurants have food inspired by stories?,Walk-On's Sports Bistreaux - New Orleans,0
Which restaurants have food inspired by stories?,Curio,1
Which restaurants have food inspired by stories?,Down The Hatch,0
Which restaurants have food inspired by stories?,Mr Ed's Oyster Bar - Bienville,0
Which restaurants have food inspired by stories?,Oceana Grill,0
Which restaurants have food inspired by stories?,Estrella Steak & Lobster,0
Which restaurants have food inspired by stories?,Five Happiness Chinese Restaurant,0
Which restaurants have food inspired by stories?,Hobnobber's Variety Bar & Restaurant,0
Which restaurants have food inspired by stories?,Fiorella's Cafe,0
Which restaurants have food inspired by stories?,Felipe's Mexican Taqueria - Uptown,0
Which restaurants have food inspired by stories?,Killer Poboys,0
Which restaurants have food inspired by stories?,Magasin Vietnamese Cafe,0
Which restaurants have food inspired by stories?,Domenica,0
Which restaurants have food inspired by stories?,Cleo's,0
Which restaurants have food inspired by stories?,Superior Seafood & Oyster Bar,0
Which restaurants have food inspired by stories?,Cafe Pontalba,0
Which restaurants have food inspired by stories?,Neyow's Creole Cafe,0
Which restaurants have food inspired by stories?,Fharmacy Nola,0
Which restaurants have food inspired by stories?,The Backyard,0
Which restaurants have food inspired by stories?,Willie's Chicken Shack,0
Which restaurants have food inspired by stories?,Mulate's,1
Which restaurants have food inspired by stories?,Broussard's,0
Which restaurants have food inspired by stories?,Little Gem Saloon,0
Which restaurants have food inspired by stories?,Orleans Grapevine Wine Bar & Bistro,0
Which restaurants have food inspired by stories?,Bearcat Cafe,0
Which restaurants have food inspired by stories?,Luke,0
Which restaurants have food inspired by stories?,Crescent City Brewhouse,0
Which restaurants have food inspired by stories?,Pho Tau Bay Restaurant,2
Which restaurants have food inspired by stories?,Bearcat CBD,0
Which restaurants have food inspired by stories?,Russell's Marina Grill,0
Which restaurants have food inspired by stories?,Ugly Dog Saloon & BBQ,0
Which restaurants have food inspired by stories?,HORN'S EATERY,0
Which restaurants have food inspired by stories?,Liberty Cheesesteaks,0
Which restaurants have food inspired by stories?,Morrow's,0
Which restaurants have food inspired by stories?,The Rum House,0
Which restaurants have food inspired by stories?,Sake Cafe Uptown,0
Which restaurants have food inspired by stories?,The Joint,0
Which restaurants have food inspired by stories?,Belle's Diner Nola,2
Which restaurants have food inspired by stories?,Grand Isle,0
Which restaurants have food inspired by stories?,Satsuma Café,0
Which restaurants have food inspired by stories?,Hard Rock Cafe,2
Which restaurants have food inspired by stories?,Pere Antoine Restaurant,0
Which restaurants have food inspired by stories?,Little Tokyo Small Plates & Noodle Bar,0
Which restaurants have food inspired by stories?,Midway Pizza,0
Which restaurants have food inspired by stories?,Central City BBQ,0
Which restaurants have food inspired by stories?,Coulis,0
Which restaurants have food inspired by stories?,Toast,0
Which restaurants have food inspired by stories?,Jagerhaus,0
Which restaurants have food inspired by stories?,Union Kitchen & Union Party Room,0
Which restaurants have food inspired by stories?,Tacos And Beer,0
Which restaurants have food inspired by stories?,Basin Seafood & Spirits,0
Which restaurants have food inspired by stories?,BOIL Seafood House,0
Which restaurants have food inspired by stories?,Le Bayou Restaurant,0
Which restaurants have food inspired by stories?,Remoulade,0
Which restaurants have food inspired by stories?,Mother's Restaurant,0
Which restaurants have food inspired by stories?,Franks Restaurant,0
Which restaurants have food inspired by stories?,Saint Cecilia,0
Which restaurants have food inspired by stories?,Welty's Deli and Catering,0
Which restaurants have food inspired by stories?,The Blue Crab Restaurant & Oyster Bar,0
Which restaurants have food inspired by stories?,Frankie & Johnny's,2
Which restaurants have food inspired by stories?,Bourbon House,0
Which restaurants have food inspired by stories?,Evangeline,0
Which restaurants have food inspired by stories?,Gus's World Famous Fried Chicken,0
Which restaurants have food inspired by stories?,Willa Jean,0
Which restaurants have food inspired by stories?,The Market Cafe,0
Which restaurants have food inspired by stories?,Galliano Restaurant,0
Which restaurants have food inspired by stories?,The Country Club,0
Which restaurants have food inspired by stories?,Clover Grill,0
Which restaurants have food inspired by stories?,Red Gravy,0
Which restaurants have food inspired by stories?,Pho Bistreaux,0
Which restaurants have food inspired by stories?,New Orleans Cake Café & Bakery,0
Which restaurants have food inspired by stories?,The Halal Guys,0
Which restaurants have food inspired by stories?,Majoria's Commerce Restaurant,0
Which restaurants have food inspired by stories?,Bayou Burger & Sports Company,0
Which restaurants have food inspired by stories?,Diamond Street Bar & Grill,0
Which restaurants have food inspired by stories?,Dian Xin,0
Which restaurants have food inspired by stories?,Blaze Pizza,0
Which restaurants have food inspired by stories?,The Trolley Stop Cafe,0
Which restaurants have food inspired by stories?,Voodoo BBQ & Grill,0
Which restaurants have food inspired by stories?,biscuit & buns on banks,2
Which restaurants have food inspired by stories?,Ole Saint,0
Which restaurants have food inspired by stories?,Frey Smoked Meat,0
Which restaurants have food inspired by stories?,Blue Oak BBQ,0
Which restaurants have food inspired by stories?,Ninja Restaurant,0
Which restaurants have food inspired by stories?,P & G Restaurant & Bar,0
Which restaurants have food inspired by stories?,Deja Vu Restaurant & Bar,0
Which restaurants have food inspired by stories?,The Governor,0
Which restaurants have food inspired by stories?,Louisiana Pizza Kitchen,0
Which restaurants have food inspired by stories?,Tracey's Original Irish Channel Bar,0
Which restaurants have food inspired by stories?,Tartine,0
Which restaurants have food inspired by stories?,Backspace Bar & Kitchen,2
Which restaurants have food inspired by stories?,World Famous N'awlins Cafe & Spice Emporium,0
Which restaurants have food inspired by stories?,Desire Oyster Bar,0
Which restaurants have food inspired by stories?,Coterie Restaurant & Oyster Bar,0
Which restaurants have food inspired by stories?,Meals From The Heart Cafe,0
Which restaurants have food inspired by stories?,Poke Loa,0
Which restaurants have food inspired by stories?,Chiba,0
Which restaurants have food inspired by stories?,Cornet,0
Which restaurants have food inspired by stories?,Ruth's Chris Steak House,0
Which restaurants have food inspired by stories?,Tru Burger,0
Which restaurants have food inspired by stories?,Royal House,0
Which restaurants have food inspired by stories?,Surrey's Uptown,0
Which restaurants have food inspired by stories?,St Charles Tavern,0
Which restaurants have food inspired by stories?,Buffa's Bar & Restaurant,0
Which restaurants have food inspired by stories?,Cajun Seafood,0
Which restaurants have food inspired by stories?,Verti Marte,0
Which restaurants have food inspired by stories?,Gordon Biersch Brewery Restaurant,0
Which restaurants have food inspired by stories?,Rock-n-Saké Bar & Sushi,0
Which restaurants have food inspired by stories?,801 Royal,0
Which restaurants have food inspired by stories?,Lilly's Cafe,0
Which restaurants have food inspired by stories?,Cafe Rose Nicaud,0
Which restaurants have food inspired by stories?,Stanley,0
Which restaurants have food inspired by stories?,Warehouse Grille,0
Which restaurants have food inspired by stories?,Nomiya,0
Which restaurants have food inspired by stories?,Parasol's,0
Which restaurants have food inspired by stories?,Tsunami Sushi,0
Which restaurants have food inspired by stories?,Brothers Food Mart,0
Which restaurants have food inspired by stories?,Tout De Suite Cafe,0
Which restaurants have food inspired by stories?,Domilise Po-Boys & Bar,0
Which restaurants have food inspired by stories?,Ernst Cafe,0
Which restaurants have food inspired by stories?,The Avenue Pub,0
Which restaurants have food inspired by stories?,Mikimoto,0
Which restaurants have food inspired by stories?,Streetcar Cafe,0
Which restaurants have food inspired by stories?,Asuka Sushi & Hibachi,0
Which restaurants have food inspired by stories?,Amici,0
Which restaurants have food inspired by stories?,Guy's Po Boys,0
Which restaurants have food inspired by stories?,Surrey's Café & Juice Bar,0
