Query,City,Relevance Score
Cities famous for their local desserts,Split,1
Cities famous for their local desserts,Surabaya,3
Cities famous for their local desserts,Kozhikode,3
Cities famous for their local desserts,Lahore,3
Cities famous for their local desserts,Lugano,1
Cities famous for their local desserts,Guatemala City,2
Cities famous for their local desserts,Bamako,1
Cities famous for their local desserts,Nantes,2
Cities famous for their local desserts,Singapore,3
Cities famous for their local desserts,Brazzaville,2
Cities famous for their local desserts,Faro,1
Cities famous for their local desserts,Surat,3
Cities famous for their local desserts,Kavala,2
Cities famous for their local desserts,Ottawa,2
Cities famous for their local desserts,Ias苔i,1
Cities famous for their local desserts,Praia,1
Cities famous for their local desserts,Indianapolis,2
Cities famous for their local desserts,Vientiane,1
Cities famous for their local desserts,Du虉sseldorf,1
Cities famous for their local desserts,Maputo,1
Cities famous for their local desserts,Leipzig,2
Cities famous for their local desserts,Aurangabad,2
Cities famous for their local desserts,Chennai,2
Cities famous for their local desserts,Riga,2
Cities famous for their local desserts,Doha,2
Cities famous for their local desserts,San Juan,2
Cities famous for their local desserts,Tunis,2
Cities famous for their local desserts,Managua,1
Cities famous for their local desserts,Salt Lake City,2
Cities famous for their local desserts,Columbus,2
Cities famous for their local desserts,Taichung,3
Cities famous for their local desserts,San Luis Potosi,2
Cities famous for their local desserts,Tehran,2
Cities famous for their local desserts,Skopje,2
Cities famous for their local desserts,Stavanger,1
Cities famous for their local desserts,Cabo San Lucas,1
Cities famous for their local desserts,New Orleans,3
Cities famous for their local desserts,Louisville,2
Cities famous for their local desserts,Chicago,3
Cities famous for their local desserts,Kazan,2
Cities famous for their local desserts,Alexandria,2
Cities famous for their local desserts,Guayaquil,1
Cities famous for their local desserts,Santiago,2
Cities famous for their local desserts,Bordeaux,1
Cities famous for their local desserts,Cotonou,2
Cities famous for their local desserts,Bristol,2
Cities famous for their local desserts,Kabul,0
Cities famous for their local desserts,Ibiza,3
Cities famous for their local desserts,Minsk,2
Cities famous for their local desserts,Tenerife,2
Cities famous for their local desserts,Manila,2
Cities famous for their local desserts,Tulsa,2
Cities famous for their local desserts,Moscow,2
Cities famous for their local desserts,Bissau,0
Cities famous for their local desserts,Quere虂taro,2
Cities famous for their local desserts,Abu Dhabi,2
Cities famous for their local desserts,London,2
Cities famous for their local desserts,San Jose虂 (Costa Rica),1
Cities famous for their local desserts,Ulaanbaatar,1
Cities famous for their local desserts,Da Nang,1
Cities famous for their local desserts,Amman,3
Cities famous for their local desserts,Yerevan,2
Cities famous for their local desserts,Troms酶,1
Cities famous for their local desserts,Poznan虂,2
Cities famous for their local desserts,Dakar,1
Cities famous for their local desserts,Ho Chi Minh City,2
Cities famous for their local desserts,Tampico,2
Cities famous for their local desserts,Innsbruck,1
Cities famous for their local desserts,Debrecen,2
Cities famous for their local desserts,Milwaukee,2
Cities famous for their local desserts,Maceio虂,2
Cities famous for their local desserts,Helsinki,2
Cities famous for their local desserts,Vigo,1
Cities famous for their local desserts,Prague,2
Cities famous for their local desserts,Indore,3
Cities famous for their local desserts,Aguascalientes,2
Cities famous for their local desserts,Munich,2
Cities famous for their local desserts,Chiang Mai,2
Cities famous for their local desserts,Veracruz,2
Cities famous for their local desserts,Maracaibo,3
Cities famous for their local desserts,Berlin,2
Cities famous for their local desserts,Hanoi,2
Cities famous for their local desserts,Cairo,2
Cities famous for their local desserts,Kharkiv,2
Cities famous for their local desserts,Kinshasa,1
Cities famous for their local desserts,Albuquerque,2
Cities famous for their local desserts,Pereira,2
Cities famous for their local desserts,Wroc艂aw,1
Cities famous for their local desserts,Jakarta,3
Cities famous for their local desserts,Cape Town,2
Cities famous for their local desserts,Colombo,2
Cities famous for their local desserts,Tokyo,3
Cities famous for their local desserts,Rijeka,1
Cities famous for their local desserts,Glasgow,1
Cities famous for their local desserts,Muscat,2
Cities famous for their local desserts,Brownsville (Texas),1
Cities famous for their local desserts,Joa虄o Pessoa,1
Cities famous for their local desserts,Amsterdam,2
Cities famous for their local desserts,Trondheim,2
Cities famous for their local desserts,Antalya,1
Cities famous for their local desserts,Harbin,2
Cities famous for their local desserts,Memphis,2
Cities famous for their local desserts,Vaasa,1
Cities famous for their local desserts,Santa Marta,2
Cities famous for their local desserts,Linz,3
Cities famous for their local desserts,Tabriz,3
Cities famous for their local desserts,Beirut,3
Cities famous for their local desserts,Cozumel,1
Cities famous for their local desserts,Kefalonia,2
Cities famous for their local desserts,Sapporo,3
Cities famous for their local desserts,Mauritius,3
Cities famous for their local desserts,Kauai,2
Cities famous for their local desserts,Xiamen,2
Cities famous for their local desserts,Winnipeg,2
Cities famous for their local desserts,Erbil,1
Cities famous for their local desserts,Moroni (Comoros),1
Cities famous for their local desserts,Thiruvananthapuram,2
Cities famous for their local desserts,Kumamoto,2
Cities famous for their local desserts,Bremen,2
Cities famous for their local desserts,Jaipur,3
Cities famous for their local desserts,Copenhagen,2
Cities famous for their local desserts,Villahermosa,1
Cities famous for their local desserts,Malta,2
Cities famous for their local desserts,Okayama,3
Cities famous for their local desserts,Curac抬ao,2
Cities famous for their local desserts,Mombasa,2
Cities famous for their local desserts,Reykjavi虂k,2
Cities famous for their local desserts,Phoenix,1
Cities famous for their local desserts,Mendoza,1
Cities famous for their local desserts,Izmir,2
Cities famous for their local desserts,Xi'an,2
Cities famous for their local desserts,Shiraz,3
Cities famous for their local desserts,Goia虃nia,1
Cities famous for their local desserts,San Jose (California),2
Cities famous for their local desserts,Antananarivo,2
Cities famous for their local desserts,Bele虂m,3
Cities famous for their local desserts,Hong Kong,3
Cities famous for their local desserts,Nairobi,2
Cities famous for their local desserts,San Antonio,2
Cities famous for their local desserts,Burlington (Vermont),2
Cities famous for their local desserts,Bodrum,1
Cities famous for their local desserts,Boston,3
Cities famous for their local desserts,Kingston (Ontario),2
Cities famous for their local desserts,Brisbane,1
Cities famous for their local desserts,Batumi,2
Cities famous for their local desserts,Panama City,2
Cities famous for their local desserts,Tegucigalpa,1
Cities famous for their local desserts,Denver,2
Cities famous for their local desserts,Ningbo,1
Cities famous for their local desserts,Gdan虂sk,2
Cities famous for their local desserts,Shanghai,3
Cities famous for their local desserts,Stockholm,3
Cities famous for their local desserts,Casablanca,3
Cities famous for their local desserts,Larnaca,2
Cities famous for their local desserts,Cebu City,2
Cities famous for their local desserts,Lima,2
Cities famous for their local desserts,Adelaide,2
Cities famous for their local desserts,Rosario,3
Cities famous for their local desserts,Sydney,2
Cities famous for their local desserts,Nagoya,2
Cities famous for their local desserts,Orlando,1
Cities famous for their local desserts,Des Moines,1
Cities famous for their local desserts,Cuiaba虂,0
Cities famous for their local desserts,Gran Canaria,2
Cities famous for their local desserts,Manchester,2
Cities famous for their local desserts,Austin,2
Cities famous for their local desserts,Hiroshima,2
Cities famous for their local desserts,Bishkek,1
Cities famous for their local desserts,Heraklion,2
Cities famous for their local desserts,Lucknow,3
Cities famous for their local desserts,Faroe Islands,1
Cities famous for their local desserts,Brindisi,1
Cities famous for their local desserts,Philadelphia,3
Cities famous for their local desserts,Ouagadougou,1
Cities famous for their local desserts,Zakynthos,1
Cities famous for their local desserts,Abuja,1
Cities famous for their local desserts,Astana,2
Cities famous for their local desserts,Saint Martin,1
Cities famous for their local desserts,Zhuhai,1
Cities famous for their local desserts,Siem Reap,2
Cities famous for their local desserts,Jodhpur,2
Cities famous for their local desserts,Karachi,2
Cities famous for their local desserts,Yekaterinburg,1
Cities famous for their local desserts,Gaborone,1
Cities famous for their local desserts,Bergen,1
Cities famous for their local desserts,Varadero,1
Cities famous for their local desserts,New York City,3
Cities famous for their local desserts,George Town (Malaysia),3
Cities famous for their local desserts,San Francisco,2
Cities famous for their local desserts,Asmara,1
Cities famous for their local desserts,Varna,1
Cities famous for their local desserts,Klagenfurt,1
Cities famous for their local desserts,Guilin,2
Cities famous for their local desserts,I虃les-de-la-Madeleine,1
Cities famous for their local desserts,Petrolina,1
Cities famous for their local desserts,Udaipur,3
Cities famous for their local desserts,Hangzhou,2
Cities famous for their local desserts,Kunming,3
Cities famous for their local desserts,Diyarbak谋r,3
Cities famous for their local desserts,San Pedro Sula,0
Cities famous for their local desserts,Zadar,1
Cities famous for their local desserts,Algiers,1
Cities famous for their local desserts,San Cristobal (Galapagos),0
Cities famous for their local desserts,Aqaba,2
Cities famous for their local desserts,Champaign-Urbana,2
Cities famous for their local desserts,Kigali,1
Cities famous for their local desserts,Fuzhou,2
Cities famous for their local desserts,Pensacola,2
Cities famous for their local desserts,Lilongwe,1
Cities famous for their local desserts,Madurai,3
Cities famous for their local desserts,Dushanbe,1
Cities famous for their local desserts,Urumqi,2
Cities famous for their local desserts,Hurghada,1
Cities famous for their local desserts,Barranquilla,2
Cities famous for their local desserts,Katowice,1
Cities famous for their local desserts,Manizales,1
Cities famous for their local desserts,Omaha,2
Cities famous for their local desserts,Phnom Penh,2
Cities famous for their local desserts,Vadodara,1
Cities famous for their local desserts,Ufa,1
Cities famous for their local desserts,Sendai,3
Cities famous for their local desserts,Pula,1
Cities famous for their local desserts,Mont-Tremblant,2
Cities famous for their local desserts,Dublin,2
Cities famous for their local desserts,Visby,2
Cities famous for their local desserts,Georgetown (Guyana),1
Cities famous for their local desserts,Hamburg,3
Cities famous for their local desserts,Birmingham,2
Cities famous for their local desserts,Kobe,3
Cities famous for their local desserts,Teresina,1
Cities famous for their local desserts,Szczecin,2
Cities famous for their local desserts,Wenzhou,1
Cities famous for their local desserts,Sibiu,1
Cities famous for their local desserts,Punta Cana,2
Cities famous for their local desserts,Matsuyama,3
Cities famous for their local desserts,Nashville,2
Cities famous for their local desserts,Yangon,2
Cities famous for their local desserts,Flores (Guatemala),1
Cities famous for their local desserts,Molde,1
Cities famous for their local desserts,Albany (New York),1
Cities famous for their local desserts,Johannesburg,1
Cities famous for their local desserts,Puerto Maldonado,1
Cities famous for their local desserts,Patna,2
Cities famous for their local desserts,Jeju City,2
Cities famous for their local desserts,Osaka,3
Cities famous for their local desserts,Riyadh,1
Cities famous for their local desserts,Hyderabad,3
Cities famous for their local desserts,Okinawa,3
Cities famous for their local desserts,Apia,2
Cities famous for their local desserts,Kristiansand,2
Cities famous for their local desserts,Madison,2
Cities famous for their local desserts,Fukuoka,2
Cities famous for their local desserts,Krako虂w,2
Cities famous for their local desserts,Aalborg,1
Cities famous for their local desserts,Calvi,1
Cities famous for their local desserts,Windsor (Ontario),1
Cities famous for their local desserts,Iquitos,2
Cities famous for their local desserts,Bangkok,3
Cities famous for their local desserts,Chongqing,2
Cities famous for their local desserts,Warsaw,2
Cities famous for their local desserts,Kingston (Jamaica),2
Cities famous for their local desserts,Bhopal,2
Cities famous for their local desserts,Cork,2
Cities famous for their local desserts,Saint Petersburg,2
Cities famous for their local desserts,Saint Lucia,2
Cities famous for their local desserts,Khabarovsk,1
Cities famous for their local desserts,Dubai,3
Cities famous for their local desserts,Tel Aviv,2
Cities famous for their local desserts,Ishigaki,2
Cities famous for their local desserts,Chengdu,3
Cities famous for their local desserts,Novosibirsk,1
Cities famous for their local desserts,Providenciales,1
Cities famous for their local desserts,Jeddah,2
Cities famous for their local desserts,Amritsar,3
Cities famous for their local desserts,Aspen,1
Cities famous for their local desserts,Eugene,2
Cities famous for their local desserts,Halifax,2
Cities famous for their local desserts,Asheville,3
Cities famous for their local desserts,Charleston (West Virginia),1
Cities famous for their local desserts,Mu虉nster,1
Cities famous for their local desserts,Arusha,1
Cities famous for their local desserts,Asturias,3
Cities famous for their local desserts,Traverse City,3
Cities famous for their local desserts,Belfast,1
Cities famous for their local desserts,Nanjing,2
Cities famous for their local desserts,Edmonton,2
Cities famous for their local desserts,Ashgabat,1
Cities famous for their local desserts,Aruba,2
Cities famous for their local desserts,Hilo,3
Cities famous for their local desserts,Dunedin,2
Cities famous for their local desserts,Karlsruhe,1
Cities famous for their local desserts,Lubbock,1
Cities famous for their local desserts,Maldives,2
Cities famous for their local desserts,Victoria (British Columbia),2
Cities famous for their local desserts,Jinan,2
Cities famous for their local desserts,Khajuraho,2
Cities famous for their local desserts,Adana,2
Cities famous for their local desserts,Rhodes (city),0
Cities famous for their local desserts,Hamilton (Ontario),1
Cities famous for their local desserts,Regina,1
Cities famous for their local desserts,Chania,1
Cities famous for their local desserts,Oslo,1
Cities famous for their local desserts,Moncton,1
Cities famous for their local desserts,Penticton,1
Cities famous for their local desserts,Konya,2
Cities famous for their local desserts,Accra,2
Cities famous for their local desserts,Grand Junction,1
Cities famous for their local desserts,Trujillo (Peru),1
Cities famous for their local desserts,Denizli,2
Cities famous for their local desserts,South Bend,2
Cities famous for their local desserts,Kuwait City,1
Cities famous for their local desserts,Lexington (Kentucky),2
Cities famous for their local desserts,Pretoria,1
Cities famous for their local desserts,Freetown,1
Cities famous for their local desserts,Sanya,1
Cities famous for their local desserts,Fredericton,1
Cities famous for their local desserts,Corpus Christi,1
Cities famous for their local desserts,Khartoum,0
Cities famous for their local desserts,Puerto Plata,1
Cities famous for their local desserts,Rochester (Minnesota),1
Cities famous for their local desserts,Kaohsiung,2
Cities famous for their local desserts,"Washington, D.C.",2
Cities famous for their local desserts,Roata虂n,1
Cities famous for their local desserts,Umea虋,0
Cities famous for their local desserts,Missoula,1
Cities famous for their local desserts,Luanda,1
Cities famous for their local desserts,Port of Spain,3
Cities famous for their local desserts,A虋lesund,0
Cities famous for their local desserts,San Luis Obispo,2
Cities famous for their local desserts,Malatya,2
Cities famous for their local desserts,Livingstone,0
Cities famous for their local desserts,Tottori,3
Cities famous for their local desserts,Nantucket,2
Cities famous for their local desserts,Detroit,3
Cities famous for their local desserts,Kerikeri,1
Cities famous for their local desserts,Nouakchott,0
Cities famous for their local desserts,Lusaka,1
Cities famous for their local desserts,Zihuatanejo,2
Cities famous for their local desserts,Samara,1
Cities famous for their local desserts,Samsun,2
Cities famous for their local desserts,Ithaca (New York),1
Cities famous for their local desserts,Lagos City,1
Cities famous for their local desserts,Charlotte,2
Cities famous for their local desserts,Beijing,3
Cities famous for their local desserts,Portland (Maine),2
Cities famous for their local desserts,Manta,2
Cities famous for their local desserts,Monterey (California),2
Cities famous for their local desserts,Rotorua,1
Cities famous for their local desserts,Luxor,2
Cities famous for their local desserts,Kayseri,2
Cities famous for their local desserts,Hakodate,2
Cities famous for their local desserts,Obihiro,2
Cities famous for their local desserts,El Paso,2
Cities famous for their local desserts,Sacramento,2
Cities famous for their local desserts,Fort Lauderdale,2
Cities famous for their local desserts,Jacksonville,2
Cities famous for their local desserts,Jamnagar,2
Cities famous for their local desserts,Grenada,2
Cities famous for their local desserts,Ranchi,1
Cities famous for their local desserts,Greenville (South Carolina),1
Cities famous for their local desserts,Saint Thomas,1
Cities famous for their local desserts,Leticia,1
Cities famous for their local desserts,Chandigarh,1
Cities famous for their local desserts,Lalibela,0
Cities famous for their local desserts,Springfield (Missouri),2
Cities famous for their local desserts,Acapulco,1
Cities famous for their local desserts,Allentown,2
Cities famous for their local desserts,Delhi,3
Cities famous for their local desserts,Guwahati,2
Cities famous for their local desserts,Chattanooga,2
Cities famous for their local desserts,Tampa,2
Cities famous for their local desserts,Binghamton,1
Cities famous for their local desserts,Lafayette (Louisiana),2
Cities famous for their local desserts,Aberdeen,2
Cities famous for their local desserts,Krabi Town,2
Cities famous for their local desserts,Niigata,2
Cities famous for their local desserts,Nagasaki,2
Cities famous for their local desserts,Port-au-Prince,1
Cities famous for their local desserts,Zhengzhou,2
Cities famous for their local desserts,Canberra,2
Cities famous for their local desserts,Port Elizabeth,1
Cities famous for their local desserts,Boise,1
Cities famous for their local desserts,Rouyn-Noranda,1
Cities famous for their local desserts,Aswan,1
Cities famous for their local desserts,Little Rock,1
Cities famous for their local desserts,Erie,2
Cities famous for their local desserts,Qingdao,1
Cities famous for their local desserts,Kolkata,3
Cities famous for their local desserts,Dhaka,2
Cities famous for their local desserts,Newcastle upon Tyne,1
Cities famous for their local desserts,Takamatsu,2
Cities famous for their local desserts,Los Angeles,2
Cities famous for their local desserts,Rajkot,3
Cities famous for their local desserts,Queenstown (New Zealand),2
Cities famous for their local desserts,Charleston (South Carolina),2
Cities famous for their local desserts,Koror,2
Cities famous for their local desserts,Peoria (Illinois),1
Cities famous for their local desserts,Chihuahua,1
Cities famous for their local desserts,Coimbatore,2
Cities famous for their local desserts,Guangzhou,3
Cities famous for their local desserts,Anchorage,1
Cities famous for their local desserts,Isfahan,3
Cities famous for their local desserts,Weihai,1
Cities famous for their local desserts,Miami,2
Cities famous for their local desserts,Gillette,2
Cities famous for their local desserts,Iguac抬u Falls,0
Cities famous for their local desserts,Mashhad,2
Cities famous for their local desserts,Bermuda,2
Cities famous for their local desserts,Baghdad,1
Cities famous for their local desserts,Huatulco,0
Cities famous for their local desserts,Libreville,0
Cities famous for their local desserts,Tianjin,3
Cities famous for their local desserts,Christchurch,2
Cities famous for their local desserts,Savannah,2
Cities famous for their local desserts,Saskatoon,2
Cities famous for their local desserts,Abidjan,2
Cities famous for their local desserts,Houston,2
Cities famous for their local desserts,Key West,1
Cities famous for their local desserts,Nagpur,2
Cities famous for their local desserts,Aomori,1
Cities famous for their local desserts,Kittila虉,0
Cities famous for their local desserts,Durban,2
Cities famous for their local desserts,Bod酶,0
Cities famous for their local desserts,Kyoto,3
Cities famous for their local desserts,Barbados,2
Cities famous for their local desserts,Noume虂a,1
Cities famous for their local desserts,St. John's,2
Cities famous for their local desserts,Bydgoszcz,1
Cities famous for their local desserts,Busan,2
Cities famous for their local desserts,Kansas City,1
Cities famous for their local desserts,Raleigh,2
Cities famous for their local desserts,Baton Rouge,1
Cities famous for their local desserts,Sudbury (Ontario),1
Cities famous for their local desserts,Fiji,2
Cities famous for their local desserts,Fresno,2
Cities famous for their local desserts,Lansing,1
Cities famous for their local desserts,Taipei,3
Cities famous for their local desserts,O虉stersund,2
Cities famous for their local desserts,Kelowna,1
Cities famous for their local desserts,Grand Rapids,1
Cities famous for their local desserts,Windhoek,1
Cities famous for their local desserts,Phuket,2
Cities famous for their local desserts,Kuala Lumpur,2
Cities famous for their local desserts,Atlanta,2
Cities famous for their local desserts,Grand Cayman,1
Cities famous for their local desserts,Gold Coast,2
Cities famous for their local desserts,Asahikawa,2
Cities famous for their local desserts,Syracuse (New York),1
Cities famous for their local desserts,Ahmedabad,3
Cities famous for their local desserts,Bahrain,3
Cities famous for their local desserts,Sept-I虃les,0
Cities famous for their local desserts,Gondar,1
Cities famous for their local desserts,Belize City,2
Cities famous for their local desserts,Ta'if,2
Cities famous for their local desserts,Las Vegas,1
Cities famous for their local desserts,Haikou,2
Cities famous for their local desserts,Galapagos Islands,0
Cities famous for their local desserts,Rzeszo虂w,1
Cities famous for their local desserts,Perth,2
Cities famous for their local desserts,Longyearbyen,0
Cities famous for their local desserts,Kathmandu,2
Cities famous for their local desserts,Mogadishu,0
Cities famous for their local desserts,Wellington,1
Cities famous for their local desserts,Haugesund,0
Cities famous for their local desserts,Toyama,1
Cities famous for their local desserts,Harare,2
Cities famous for their local desserts,Kailua-Kona,1
Cities famous for their local desserts,Sharjah,1
Cities famous for their local desserts,Jackson (Mississippi),1
Cities famous for their local desserts,Red Deer,1
Cities famous for their local desserts,Montego Bay,1
Cities famous for their local desserts,San Diego,2
Cities famous for their local desserts,Cleveland,2
Cities famous for their local desserts,Colorado Springs,1
Cities famous for their local desserts,Sioux Falls,1
Cities famous for their local desserts,Leh,1
Cities famous for their local desserts,Pittsburgh,2
Cities famous for their local desserts,Shenzhen,1
Cities famous for their local desserts,Lake Charles,1
Cities famous for their local desserts,Iqaluit,1
Cities famous for their local desserts,Bhubaneswar,1
Cities famous for their local desserts,Newark (New Jersey),2
Cities famous for their local desserts,Van,2
Cities famous for their local desserts,Portland (Oregon),3
Cities famous for their local desserts,Charlottetown,2
Cities famous for their local desserts,Basra,1
Cities famous for their local desserts,Taiyuan,1
Cities famous for their local desserts,Dallas,2
Cities famous for their local desserts,Kalamazoo,2
Cities famous for their local desserts,Hargeisa,1
Cities famous for their local desserts,Luzon,2
Cities famous for their local desserts,Srinagar,2
Cities famous for their local desserts,Rarotonga,1
Cities famous for their local desserts,Baltimore,3
Cities famous for their local desserts,Lhasa,1
Cities famous for their local desserts,Seoul,2
Cities famous for their local desserts,Palm Springs,1
Cities famous for their local desserts,Kiruna,1
Cities famous for their local desserts,Hefei,2
Cities famous for their local desserts,Timmins,1
Cities famous for their local desserts,Cincinnati,3
Cities famous for their local desserts,Nassau,2
Cities famous for their local desserts,Guiyang,3
Cities famous for their local desserts,Shenyang,2
Cities famous for their local desserts,Edinburgh,2
Cities famous for their local desserts,Dalian,1
Cities famous for their local desserts,Calgary,2
Cities famous for their local desserts,Seattle,2
Cities famous for their local desserts,Vancouver,2
Cities famous for their local desserts,Harrisburg,2
Cities famous for their local desserts,Columbia (South Carolina),2
Cities famous for their local desserts,Fort Myers,1
Cities famous for their local desserts,Santa Rosa (California),1
Cities famous for their local desserts,Juba,0
Cities famous for their local desserts,Springfield (Illinois),2
Cities famous for their local desserts,Agartala,2
Cities famous for their local desserts,Bismarck,1
Cities famous for their local desserts,Lethbridge,1
Cities famous for their local desserts,Fayetteville (Arkansas),2
Cities famous for their local desserts,Rapid City,2
Cities famous for their local desserts,Zanzibar,2
Cities famous for their local desserts,Kashgar,2
Cities famous for their local desserts,Blenheim (New Zealand),1
Cities famous for their local desserts,Ko Samui,2
Cities famous for their local desserts,Port Blair,1
Cities famous for their local desserts,Reno,2
Cities famous for their local desserts,West Palm Beach,1
Cities famous for their local desserts,Axum,0
Cities famous for their local desserts,Shreveport,2
Cities famous for their local desserts,Vijayawada,2
Cities famous for their local desserts,Bakersfield,2
Cities famous for their local desserts,Medina,2
Cities famous for their local desserts,Jackson (Wyoming),1
Cities famous for their local desserts,Durango (Colorado),1
Cities famous for their local desserts,Sault Sainte Marie (Ontario),1
Cities famous for their local desserts,Akita,1
Cities famous for their local desserts,Miyazaki,3
Cities famous for their local desserts,Knoxville,1
Cities famous for their local desserts,Westchester County,2
Cities famous for their local desserts,Blantyre,1
Cities famous for their local desserts,Great Falls (Montana),0
Cities famous for their local desserts,Saint John,1
Cities famous for their local desserts,Changsha,3
Cities famous for their local desserts,Fort Wayne,1
Cities famous for their local desserts,Bryan-College Station,2
Cities famous for their local desserts,Victoria Falls,1
Cities famous for their local desserts,Nelson (New Zealand),1
Cities famous for their local desserts,Inuvik,1
Cities famous for their local desserts,Friedrichshafen,0
Cities famous for their local desserts,Taupo虅,0
Cities famous for their local desserts,Hohhot,2
Cities famous for their local desserts,Honolulu,2
Cities famous for their local desserts,St. George (Utah),2
Cities famous for their local desserts,Dunhuang,1
Cities famous for their local desserts,Dayton,1
Cities famous for their local desserts,Flint,1
Cities famous for their local desserts,Churchill,0
Cities famous for their local desserts,Thunder Bay,3
Cities famous for their local desserts,Spokane,2
Cities famous for their local desserts,Yantai,2
Cities famous for their local desserts,Yellowknife,1
Cities famous for their local desserts,Xining,1
Cities famous for their local desserts,Wilmington (North Carolina),1
Cities famous for their local desserts,Kirkenes,0
Cities famous for their local desserts,Myrtle Beach,1
Cities famous for their local desserts,Zhanjiang,1
Cities famous for their local desserts,Napier,1
Cities famous for their local desserts,Wuxi,2
Cities famous for their local desserts,Bloemfontein,1
Cities famous for their local desserts,Minot,0
Cities famous for their local desserts,Kenora,1
Cities famous for their local desserts,Providence,2
Cities famous for their local desserts,Nanaimo,3
Cities famous for their local desserts,Wichita,2
Cities famous for their local desserts,Nanchang,2
Cities famous for their local desserts,Lincoln,1
Cities famous for their local desserts,Plattsburgh,1
Cities famous for their local desserts,Imphal,2
Cities famous for their local desserts,Auckland,1
Cities famous for their local desserts,Shantou,2
Cities famous for their local desserts,Tirupati,1
Cities famous for their local desserts,Prince George,2
Cities famous for their local desserts,Medford (Oregon),0
Cities famous for their local desserts,Fargo,1
Cities famous for their local desserts,Sarnia,1
Cities famous for their local desserts,Fairbanks,1
Cities famous for their local desserts,Guam,1
Cities famous for their local desserts,Changchun,1
Cities famous for their local desserts,Beihai,1
Cities famous for their local desserts,Nanning,2
Cities famous for their local desserts,East London,1
Cities famous for their local desserts,Tongatapu,1
Cities famous for their local desserts,Bozeman,1
Cities famous for their local desserts,Santa Ana (California),2
Cities famous for their local desserts,Iwakuni,3
Cities famous for their local desserts,Amarillo,1
Cities famous for their local desserts,Whitehorse,1
Cities famous for their local desserts,Castlegar,0
Cities famous for their local desserts,Salinas,1
Cities famous for their local desserts,Mobile,1
Cities famous for their local desserts,North Platte,1
Cities famous for their local desserts,Oklahoma City,1
Cities famous for their local desserts,Billings,1
Cities famous for their local desserts,Yinchuan,2
Cities famous for their local desserts,Cranbrook,0
Cities famous for their local desserts,Evansville,1
Cities famous for their local desserts,Saint Kitts and Nevis,0
Cities famous for their local desserts,Kamloops,0
Cities famous for their local desserts,Tauranga,2
Cities famous for their local desserts,Changzhou,2
Cities famous for their local desserts,Bathurst (New Brunswick),0
Cities famous for their local desserts,North Bay (Ontario),1
Cities famous for their local desserts,Kagoshima,2
Cities famous for their local desserts,Norfolk (Virginia),2
Cities famous for their local desserts,Dandong,1
Cities famous for their local desserts,Appleton,1
Cities famous for their local desserts,Burbank,1
Cities famous for their local desserts,Grande Prairie,0
Cities famous for their local desserts,Medicine Hat,2
Cities famous for their local desserts,Prince Rupert,1
Cities famous for their local desserts,Zunyi,3
Cities famous for their local desserts,Redding,0
Cities famous for their local desserts,Shijiazhuang,0
Cities famous for their local desserts,Comox,1
Cities famous for their local desserts,Abbotsford,1
Cities famous for their local desserts,Wuhan,3
Cities famous for their local desserts,Huangshan,1
Cities famous for their local desserts,Terrace,0
Cities famous for their local desserts,Fort St. John,0
Cities famous for their local desserts,Yanji,2
Cities famous for their local desserts,Wausau,0
I want to visit cities with historic lighthouses,San Francisco,1
I want to visit cities with historic lighthouses,Puerto Vallarta,0
I want to visit cities with historic lighthouses,Sydney,1
I want to visit cities with historic lighthouses,Boston,1
I want to visit cities with historic lighthouses,Cape Town,2
I want to visit cities with historic lighthouses,Portland (Maine),3
I want to visit cities with historic lighthouses,Portland (Oregon),0
I want to visit cities with historic lighthouses,San Diego,0
I want to visit cities with historic lighthouses,Santa Barbara,1
I want to visit cities with historic lighthouses,San Juan,2
I want to visit cities with historic lighthouses,Vancouver,1
I want to visit cities with historic lighthouses,Gold Coast,1
I want to visit cities with historic lighthouses,New York City,0
I want to visit cities with historic lighthouses,Kauai,3
I want to visit cities with historic lighthouses,Roata虂n,0
I want to visit cities with historic lighthouses,Seattle,1
I want to visit cities with historic lighthouses,Gaspe虂,3
I want to visit cities with historic lighthouses,Milwaukee,2
I want to visit cities with historic lighthouses,Tenerife,2
I want to visit cities with historic lighthouses,Rochester (New York),3
I want to visit cities with historic lighthouses,Kavala,3
I want to visit cities with historic lighthouses,Nantucket,3
I want to visit cities with historic lighthouses,Santorini,1
I want to visit cities with historic lighthouses,Queenstown (New Zealand),0
I want to visit cities with historic lighthouses,Gillette,0
I want to visit cities with historic lighthouses,Auckland,1
I want to visit cities with historic lighthouses,Victoria (British Columbia),1
I want to visit cities with historic lighthouses,Pensacola,3
I want to visit cities with historic lighthouses,Key West,3
I want to visit cities with historic lighthouses,Saint Thomas,0
I want to visit cities with historic lighthouses,Helsinki,3
I want to visit cities with historic lighthouses,Bermuda,2
I want to visit cities with historic lighthouses,Galapagos Islands,0
I want to visit cities with historic lighthouses,Bristol,0
I want to visit cities with historic lighthouses,Halifax,3
I want to visit cities with historic lighthouses,Charlotte,0
I want to visit cities with historic lighthouses,Malta,1
I want to visit cities with historic lighthouses,Honolulu,2
I want to visit cities with historic lighthouses,Oslo,0
I want to visit cities with historic lighthouses,Venice,0
I want to visit cities with historic lighthouses,Monterey (California),3
I want to visit cities with historic lighthouses,Saint Martin,0
I want to visit cities with historic lighthouses,Los Angeles,1
I want to visit cities with historic lighthouses,Churchill,0
